Academic Concept,Concept URL,Subcategory,Reference Title,Reference URL,Citation
"Literacy, Critical Pedagogy, and Access to Education",https://smarticle.tech/en/article/literacy-critical-pedagogy-and-access-to-education-202605130228,Education,Critical Education and Pedagogy,https://doi.org/10.4324/9781315633640-9,"Taylor & Francis. ""Critical Education and Pedagogy"". crossref, 2015."
"Literacy, Critical Pedagogy, and Access to Education",https://smarticle.tech/en/article/literacy-critical-pedagogy-and-access-to-education-202605130228,Education,"﻿Introduction: Critical Pedagogy, Social Justice, and Transformative Change﻿",https://doi.org/10.5771/9781666946352-1,"Introduction: Critical Pedagogy, Social Justice, and Transformative Change"". *crossref*, 2024."
"Literacy, Critical Pedagogy, and Access to Education",https://smarticle.tech/en/article/literacy-critical-pedagogy-and-access-to-education-202605130228,Education,Chapter Ninteen: A Critical Pedagogy of Care and Respect: What Queer Literacy Pedagogy Can Teach Us About Education for Freedom,https://doi.org/10.3726/978-1-4539-1564-6/32,"Miller, J. ""Chapter Nineteen: A Critical Pedagogy of Care and Respect: What Queer Literacy Pedagogy Can Teach Us About Education for Freedom"". crossref, 2015."
"Macroeconomics: GDP, Fiscal Policy, and Business Cycles",https://smarticle.tech/en/article/macroeconomics-gdp-fiscal-policy-and-business-cycles-202605130238,Economics,Principles of Macroeconomics,https://archive.org/details/isbn_9781337920674,"Principles of Macroeconomics. by N. Gregory Mankiw, Robin Stonecash, Joshua Gans. (1996). — Nelson, Thomson Learning. ISBN: 0030445981"
"Macroeconomics: GDP, Fiscal Policy, and Business Cycles",https://smarticle.tech/en/article/macroeconomics-gdp-fiscal-policy-and-business-cycles-202605130238,Economics,Economics Today,https://archive.org/details/economicstoday100mill,Economics Today. by Roger LeRoy Miller. (1973). — Pearson/Addison-Wesley. ISBN: 9780060444877
"Macroeconomics: GDP, Fiscal Policy, and Business Cycles",https://smarticle.tech/en/article/macroeconomics-gdp-fiscal-policy-and-business-cycles-202605130238,Economics,Economics,https://archive.org/details/economics0000lips_e5d8,"Economics. by Richard G. Lipsey, Christopher Ragan, Paul Courant. (1966). — Longman. ISBN: 9780201360127"
"Macroeconomics: GDP, Fiscal Policy, and Business Cycles",https://smarticle.tech/en/article/macroeconomics-gdp-fiscal-policy-and-business-cycles-202605130238,Economics,"Economics, an introductory analysis",https://archive.org/details/lccn_61007584,"Economics, an introductory analysis. by Paul Anthony Samuelson, Nordhaus, William D., William D. Nordhaus. (1948). — Universidad del País Vasco. ISBN: 0070548889"
"Macroeconomics: GDP, Fiscal Policy, and Business Cycles",https://smarticle.tech/en/article/macroeconomics-gdp-fiscal-policy-and-business-cycles-202605130238,Economics,Économie internationale,https://archive.org/details/economieinternat0000krug_h6w1,"Économie internationale. by Paul R. Krugman, Maurice Obstfeld, Marc J. Melitz. (1987). — Pearson Education, Limited. ISBN: 9780316504751"
"Macroeconomics: GDP, Fiscal Policy, and Business Cycles",https://smarticle.tech/en/article/macroeconomics-gdp-fiscal-policy-and-business-cycles-202605130238,Economics,"“When it rains, it pours”: Fiscal policy, credit constraints and business cycles in emerging and developed economies",https://doi.org/10.1016/j.jmacro.2021.103319,"Krastina Dzhambova. ""“When it rains, it pours”: Fiscal policy, credit constraints and business cycles in emerging and developed economies"". *crossref*, 2021."
"Macroeconomics: GDP, Fiscal Policy, and Business Cycles",https://smarticle.tech/en/article/macroeconomics-gdp-fiscal-policy-and-business-cycles-202605130238,Economics,"Business Cycles, Fiscal Policy, and Budget Deficits",https://doi.org/10.1007/978-94-011-1364-9_5,"Day, Richard H. ""Business Cycles, Fiscal Policy, and Budget Deficits"". crossref, 1994."
"Macroeconomics: GDP, Fiscal Policy, and Business Cycles",https://smarticle.tech/en/article/macroeconomics-gdp-fiscal-policy-and-business-cycles-202605130238,Economics,On asymmetric business cycles and the effectiveness of counter-cyclical fiscal policies,https://doi.org/10.1016/j.jmacro.2007.02.008,"Magud, Nicolas E. ""On asymmetric business cycles and the effectiveness of counter-cyclical fiscal policies"". Journal of Macroeconomics, 2008."
"Macroeconomics: GDP, Fiscal Policy, and Business Cycles",https://smarticle.tech/en/article/macroeconomics-gdp-fiscal-policy-and-business-cycles-202605130238,Economics,"Inequality, Business Cycles, and Monetary-Fiscal Policy",https://doi.org/10.3386/w24710,"Bhandari, Anmol et al. ""Inequality, Business Cycles, and Monetary-Fiscal Policy"". crossref, 2018."
"Macroeconomics: GDP, Fiscal Policy, and Business Cycles",https://smarticle.tech/en/article/macroeconomics-gdp-fiscal-policy-and-business-cycles-202605130238,Economics,Fiscal Policy and Public Debt,https://doi.org/10.1093/oso/9780198825371.003.0008,"Christopher Tsoukis. ""Fiscal Policy and Public Debt"". *crossref*, 2020."
"Microeconomics: Supply, Demand, Market Equilibrium, and Firm Theory",https://smarticle.tech/en/article/microeconomics-supply-demand-market-equilibrium-and-firm-theory-202605130251,Economics,Economics,https://archive.org/details/economicsintrodu0000bach_t6a7,Economics. by George Leland Bach. (1954). — Prentice-Hall. ISBN: 9780135427125
"Microeconomics: Supply, Demand, Market Equilibrium, and Firm Theory",https://smarticle.tech/en/article/microeconomics-supply-demand-market-equilibrium-and-firm-theory-202605130251,Economics,"Economics, an introductory analysis",https://archive.org/details/lccn_61007584,"Economics, an introductory analysis. by Paul Anthony Samuelson, Nordhaus, William D., William D. Nordhaus. (1948). — Universidad del País Vasco. ISBN: 0070548889"
"Microeconomics: Supply, Demand, Market Equilibrium, and Firm Theory",https://smarticle.tech/en/article/microeconomics-supply-demand-market-equilibrium-and-firm-theory-202605130251,Economics,The economics of information technology,https://archive.org/details/economicsofinfor0000vari,"The economics of information technology. by Hal R. Varian, Joseph Farrell, Carl Shapiro. (2000). — Cambridge University Press. ISBN: 0511754167"
"Microeconomics: Supply, Demand, Market Equilibrium, and Firm Theory",https://smarticle.tech/en/article/microeconomics-supply-demand-market-equilibrium-and-firm-theory-202605130251,Economics,Foundations of Real-World Economics,https://openlibrary.org/works/OL20520854W,Foundations of Real-World Economics. by John Komlos. (2019). — Routledge. ISBN: 1351584693
"Microeconomics: Supply, Demand, Market Equilibrium, and Firm Theory",https://smarticle.tech/en/article/microeconomics-supply-demand-market-equilibrium-and-firm-theory-202605130251,Economics,Foundations of Organisational Economics,https://openlibrary.org/works/OL25766449W,Foundations of Organisational Economics. by Paul Walker. (2021). — Taylor & Francis Group. ISBN: 1003128475
"Microeconomics: Supply, Demand, Market Equilibrium, and Firm Theory",https://smarticle.tech/en/article/microeconomics-supply-demand-market-equilibrium-and-firm-theory-202605130251,Economics,Economics of Crime,https://openlibrary.org/works/OL21652654W,Economics of Crime. by Harold Winter. (2008). — Taylor & Francis Group. ISBN: 9781135982409
"Microeconomics: Supply, Demand, Market Equilibrium, and Firm Theory",https://smarticle.tech/en/article/microeconomics-supply-demand-market-equilibrium-and-firm-theory-202605130251,Economics,Microfoundations and Macroeconomics,https://openlibrary.org/works/OL4308686W,"Microfoundations and Macroeconomics. by Steven Horwitz. (2000). — Taylor & Francis, Inc.. ISBN: 9780415197625"
"Microeconomics: Supply, Demand, Market Equilibrium, and Firm Theory",https://smarticle.tech/en/article/microeconomics-supply-demand-market-equilibrium-and-firm-theory-202605130251,Economics,Foundations of microeconomics,https://archive.org/details/foundationsofmic0000bade,Foundations of microeconomics. by Robin Bade. (2003). — Pearson/Addison Wesley. ISBN: 9780321522504
"Microeconomics: Supply, Demand, Market Equilibrium, and Firm Theory",https://smarticle.tech/en/article/microeconomics-supply-demand-market-equilibrium-and-firm-theory-202605130251,Economics,Managerial economics,https://archive.org/details/managerialeconom0000thom_u6h4,"Managerial economics. by Christopher R. Thomas, Christopher R. Thomas, S. Charles Maurice. (2000). — McGraw-Hill Education. ISBN: 0072871741"
"Microeconomics: Supply, Demand, Market Equilibrium, and Firm Theory",https://smarticle.tech/en/article/microeconomics-supply-demand-market-equilibrium-and-firm-theory-202605130251,Economics,Transaction costs and the contractual theory of the firm,https://doi.org/10.1017/cbo9780511625930.011,"Williamson, O. E. ""Transaction costs and the contractual theory of the firm"". *crossref*, 1999."
"International Trade Theory: Comparative Advantage, Tariffs, and Trade Agreements",https://smarticle.tech/en/article/international-trade-theory-comparative-advantage-tariffs-and-trade-agreemen-202605130301,Economics,Économie internationale,https://archive.org/details/economieinternat0000krug_h6w1,"Économie internationale. by Paul R. Krugman, Maurice Obstfeld, Marc J. Melitz. (1987). — Pearson Education, Limited. ISBN: 9780316504751"
"International Trade Theory: Comparative Advantage, Tariffs, and Trade Agreements",https://smarticle.tech/en/article/international-trade-theory-comparative-advantage-tariffs-and-trade-agreemen-202605130301,Economics,Introduction to International Economics,https://archive.org/details/introductiontoin0000salv,Introduction to International Economics. by Dominick Salvatore. (2004). — John Wiley [distributor]. ISBN: 0471202266
"International Trade Theory: Comparative Advantage, Tariffs, and Trade Agreements",https://smarticle.tech/en/article/international-trade-theory-comparative-advantage-tariffs-and-trade-agreemen-202605130301,Economics,Canada's comparative advantage and the Free Trade Agreement,https://openlibrary.org/works/OL9493885W,"Canada's comparative advantage and the Free Trade Agreement. by Joseph A. Stevano. (1989). — Dept. of Economics, York University"
"International Trade Theory: Comparative Advantage, Tariffs, and Trade Agreements",https://smarticle.tech/en/article/international-trade-theory-comparative-advantage-tariffs-and-trade-agreemen-202605130301,Economics,Comparative Advantage and the Labor Theory of Value,https://doi.org/10.1215/00182702-1430301,"Jorge Morales Meoqui. ""Comparative Advantage and the Labor Theory of Value"". crossref, 2011."
"International Trade Theory: Comparative Advantage, Tariffs, and Trade Agreements",https://smarticle.tech/en/article/international-trade-theory-comparative-advantage-tariffs-and-trade-agreemen-202605130301,Economics,Trade Agreements: Theoretical Foundations,https://doi.org/10.1093/acrefore/9780190625979.013.324,"Beshkar, Mostafa, and Eric Bond. ""Trade Agreements: Theoretical Foundations"". Oxford Research Encyclopedia of Economics and Finance, 2019."
"International Trade Theory: Comparative Advantage, Tariffs, and Trade Agreements",https://smarticle.tech/en/article/international-trade-theory-comparative-advantage-tariffs-and-trade-agreemen-202605130301,Economics,The World Trade Organization’s International Trade Agreements – A Synopsis of the Other Multilateral and the Plurilateral Agreements,https://doi.org/10.4324/9781351259002-2,"Baber, Graeme. ""The World Trade Organization’s International Trade Agreements – A Synopsis of the Other Multilateral and the Plurilateral Agreements"". crossref, 2018."
"International Trade Theory: Comparative Advantage, Tariffs, and Trade Agreements",https://smarticle.tech/en/article/international-trade-theory-comparative-advantage-tariffs-and-trade-agreemen-202605130301,Economics,The World Trade Organization’s International Trade Agreements – The General Agreement on Tariffs and Trade,https://doi.org/10.4324/9781351259002-1,"Baber, Graeme. ""The World Trade Organization’s International Trade Agreements – The General Agreement on Tariffs and Trade"". crossref, 2018."
"International Trade Theory: Comparative Advantage, Tariffs, and Trade Agreements",https://smarticle.tech/en/article/international-trade-theory-comparative-advantage-tariffs-and-trade-agreemen-202605130301,Economics,A Political Economy Theory of International Trade Agreements,https://doi.org/10.23943/princeton/9780691135298.003.0002,"Mansfield, Edward D., and Helen V. Milner. ""A Political Economy Theory of International Trade Agreements"". *crossref*, 2012."
"International Trade Theory: Comparative Advantage, Tariffs, and Trade Agreements",https://smarticle.tech/en/article/international-trade-theory-comparative-advantage-tariffs-and-trade-agreemen-202605130301,Economics,The spread of international trade agreements,https://doi.org/10.4324/9781351046954-5,"Zakaria Sorgho. ""The spread of international trade agreements"". crossref, 2018."
"Political Science: Governance Systems, State Theory, and Political Authority",https://smarticle.tech/en/article/political-science-governance-systems-state-theory-and-political-authority-202605130322,Politics,The Prince,https://archive.org/details/machiavelli00machuoft,"The Prince. by Niccolò Machiavelli. (1515). — Penguin Books, Limited. ISBN: 9781975853143"
"Political Science: Governance Systems, State Theory, and Political Authority",https://smarticle.tech/en/article/political-science-governance-systems-state-theory-and-political-authority-202605130322,Politics,πολιτεία,https://archive.org/details/republicofplat00plat,πολιτεία. by Πλάτων. (1554). — Namaskar Books. ISBN: 9603520950
"Political Science: Governance Systems, State Theory, and Political Authority",https://smarticle.tech/en/article/political-science-governance-systems-state-theory-and-political-authority-202605130322,Politics,On Liberty,https://archive.org/details/onliberty00mill,On Liberty. by John Stuart Mill. (1859). — Atlantic Monthly Press. ISBN: 1792105355
"Political Science: Governance Systems, State Theory, and Political Authority",https://smarticle.tech/en/article/political-science-governance-systems-state-theory-and-political-authority-202605130322,Politics,Utopia,https://archive.org/details/TheUtopia,Utopia. by Thomas More. (1518). — Editorial Porrúa. ISBN: 143321265X
"Political Science: Governance Systems, State Theory, and Political Authority",https://smarticle.tech/en/article/political-science-governance-systems-state-theory-and-political-authority-202605130322,Politics,The Art of War,https://archive.org/details/artofwaroldestmi00suntuoft,"The Art of War. by 孙武 (Sun Tzu), Stephen F. Kaufman, Lionel Giles. (1900). — Distributed in the United States by Random House. ISBN: 0344892581"
"Political Science: Governance Systems, State Theory, and Political Authority",https://smarticle.tech/en/article/political-science-governance-systems-state-theory-and-political-authority-202605130322,Politics,The Autobiography of Benjamin Franklin,https://archive.org/details/autobiographyofb0000fran_s6g2,The Autobiography of Benjamin Franklin. by Benjamin Franklin. (1791). — Printed for Cushing and Carlton. ISBN: 1534829741
"Political Science: Governance Systems, State Theory, and Political Authority",https://smarticle.tech/en/article/political-science-governance-systems-state-theory-and-political-authority-202605130322,Politics,Walden,https://archive.org/details/waldenorlifei00thor,Walden. by Henry David Thoreau. (1854). — Harper & Row. ISBN: 1719479283
"Political Science: Governance Systems, State Theory, and Political Authority",https://smarticle.tech/en/article/political-science-governance-systems-state-theory-and-political-authority-202605130322,Politics,La Divina Commedia,https://archive.org/details/commedi03dant,La Divina Commedia. by Dante Alighieri. (1472). — Dent Dutton. ISBN: 1790482976
"Political Science: Governance Systems, State Theory, and Political Authority",https://smarticle.tech/en/article/political-science-governance-systems-state-theory-and-political-authority-202605130322,Politics,The modern state and the concept of authority,https://doi.org/10.4337/9781784711627.00009,"Troper, Michel. ""The modern state and the concept of authority"". crossref, 2016."
"Political Science: Governance Systems, State Theory, and Political Authority",https://smarticle.tech/en/article/political-science-governance-systems-state-theory-and-political-authority-202605130322,Politics,Synthesizing governance themes from political and management theory,https://doi.org/10.4324/9780203390122-15,"Synthesizing governance themes from political and management theory. ""Synthesizing governance themes from political and management theory"". crossref, 2013."
"Democratic Theory: Elections, Representation, and Legitimacy",https://smarticle.tech/en/article/democratic-theory-elections-representation-and-legitimacy-202605191033,Politics,"To hell with culture, and other essays on art and society",https://archive.org/details/tohellwithcultur00read_0,"To hell with culture, and other essays on art and society. by Herbert Edward Read. (1941). — Routledge. ISBN: 1134438303"
"Democratic Theory: Elections, Representation, and Legitimacy",https://smarticle.tech/en/article/democratic-theory-elections-representation-and-legitimacy-202605191033,Politics,"Hayek, Mill, and the liberal tradition",https://openlibrary.org/works/OL16964730W,"Hayek, Mill, and the liberal tradition. by Andrew Farrant. (2010). — Routledge. ISBN: 9781136853302"
"Democratic Theory: Elections, Representation, and Legitimacy",https://smarticle.tech/en/article/democratic-theory-elections-representation-and-legitimacy-202605191033,Politics,Social capital and democratisation,https://archive.org/details/socialcapitaldem0000aber,"Social capital and democratisation. by Martin Åberg, Mikael Sandberg. (2003). — ASHGATE. ISBN: 9781351899727"
"Democratic Theory: Elections, Representation, and Legitimacy",https://smarticle.tech/en/article/democratic-theory-elections-representation-and-legitimacy-202605191033,Politics,Perfecting Parliament,https://openlibrary.org/works/OL21027391W,Perfecting Parliament. by Roger D. Congleton. (2010). — Cambridge University Press. ISBN: 9780511911668
"Democratic Theory: Elections, Representation, and Legitimacy",https://smarticle.tech/en/article/democratic-theory-elections-representation-and-legitimacy-202605191033,Politics,Democracy and democratization,https://openlibrary.org/works/OL2089545W,"Democracy and democratization. by Georg Sørensen, Georg Srensen, Georg Sorensen. (1992). — Westview Press. ISBN: 9780429974953"
"Democratic Theory: Elections, Representation, and Legitimacy",https://smarticle.tech/en/article/democratic-theory-elections-representation-and-legitimacy-202605191033,Politics,Theories of Democracy,https://archive.org/details/theoriesdemocrac00cunn,Theories of Democracy. by F. Cunningham. (2001). — Routledge. ISBN: 9780415228787
"Democratic Theory: Elections, Representation, and Legitimacy",https://smarticle.tech/en/article/democratic-theory-elections-representation-and-legitimacy-202605191033,Politics,Legitimacy and Representation beyond Elections (Part One),https://doi.org/10.23943/princeton/9780691181998.003.0004,"Hélène Landemore. ""Legitimacy and Representation beyond Elections (Part One)"". crossref, 2020."
"Democratic Theory: Elections, Representation, and Legitimacy",https://smarticle.tech/en/article/democratic-theory-elections-representation-and-legitimacy-202605191033,Politics,Winning Isn't Everything: Losers' Consent and Democratic Legitimacy,https://doi.org/10.1093/0199276382.003.0001,"Christopher J. Anderson, André Blais, Shaun Bowler, Todd Donovan, Ola Listhaug. ""Winning Isn't Everything: Losers' Consent and Democratic Legitimacy"". crossref, 2005."
"Democratic Theory: Elections, Representation, and Legitimacy",https://smarticle.tech/en/article/democratic-theory-elections-representation-and-legitimacy-202605191033,Politics,EU Democratic Deficit(s) and Legitimacy; System Versus Sub-System Level,https://doi.org/10.1007/978-3-319-08774-0_10,"Alexander Katsaitis. ""EU Democratic Deficit(s) and Legitimacy; System Versus Sub-System Level"". crossref, 2014."
"Democratic Theory: Elections, Representation, and Legitimacy",https://smarticle.tech/en/article/democratic-theory-elections-representation-and-legitimacy-202605191033,Politics,Chapter 2. Are American Elections Sufficiently Democratic?,https://doi.org/10.9783/9780812208177.26,"""Chapter 2. Are American Elections Sufficiently Democratic?"". crossref, 2013."
"International Relations: Realism, Liberalism, and Global Power Dynamics",https://smarticle.tech/en/article/international-relations-realism-liberalism-and-global-power-dynamics-202605191105,Politics,The Art of War,https://archive.org/details/artofwaroldestmi00suntuoft,"The Art of War. by 孙武 (Sun Tzu), Stephen F. Kaufman, Lionel Giles. (1900). — Distributed in the United States by Random House. ISBN: 0344892581"
"International Relations: Realism, Liberalism, and Global Power Dynamics",https://smarticle.tech/en/article/international-relations-realism-liberalism-and-global-power-dynamics-202605191105,Politics,"Comparative Aanalysis of National Security Strategies of Armenia in the Context of Political Realism, Liberalism, and Marxism",https://doi.org/10.46991/jops/2023.2.6.011,"V. Atoyan, Logan Brosius, Vahram Hovyan. ""Comparative Aanalysis of National Security Strategies of Armenia in the Context of Political Realism, Liberalism, and Marxism"". semantic_scholar_foundational, 2023."
"International Relations: Realism, Liberalism, and Global Power Dynamics",https://smarticle.tech/en/article/international-relations-realism-liberalism-and-global-power-dynamics-202605191105,Politics,"A Reflexive Critique of Inter-paradigm Divisions in International Relations Theory: On Anarchy, Hierarchy and Pre-1919 Theory",https://doi.org/10.1177/00208817221102050,"Ganchev, Ivo. ""A Reflexive Critique of Inter-paradigm Divisions in International Relations Theory: On Anarchy, Hierarchy and Pre-1919 Theory"". semantic_scholar_foundational, 2022."
Pope Francis Populism Critique Mechanism Exposes Religious Weaponization,https://smarticle.tech/en/article/pope-francis-populism-critique-mechanism-exposes-religious-weaponization-202605241102,Politics,“How Can We Abandon Them?” The Legacy of Pope Francis on Right-Wing Populism,https://doi.org/10.55476/001c.155051,"How Can We Abandon Them?” The Legacy of Pope Francis on Right-Wing Populism. doaj, 2026."
Pope Francis Populism Critique Mechanism Exposes Religious Weaponization,https://smarticle.tech/en/article/pope-francis-populism-critique-mechanism-exposes-religious-weaponization-202605241102,Politics,Pope Francis and populism – resemblances and differences,https://doi.org/10.4324/9781003349099-4,"Pope Francis and populism – resemblances and differences""."
Pope Francis Populism Critique Mechanism Exposes Religious Weaponization,https://smarticle.tech/en/article/pope-francis-populism-critique-mechanism-exposes-religious-weaponization-202605241102,Politics,Culture War: Exploring the Backing from the Portuguese Catholic Church and Christian Movements to Populist Party Chega,https://doi.org/10.3390/rel15121436,"Culture War: Exploring the Backing from the Portuguese Catholic Church and Christian Movements to Populist Party Chega""."
Pope Francis Populism Critique Mechanism Exposes Religious Weaponization,https://smarticle.tech/en/article/pope-francis-populism-critique-mechanism-exposes-religious-weaponization-202605241102,Politics,Culture War: Exploring the Influence of the Christian Religion and the Catholic Church Backing on Populist Party CHEGA,https://doi.org/10.20944/preprints202404.1287.v1,Culture War: Exploring the Influence of the Christian Religion and the Catholic Church Backing on Populist Party CHEGA.
A Bounded-Confidence Model of Opinion Dynamics with Adaptive Interaction Probabilities,https://smarticle.tech/en/article/a-bounded-confidence-model-of-opinion-dynamics-with-adaptive-interaction-pr-202605250834,Sociology,A Bounded-Confidence Model of Opinion Dynamics with Adaptive Interaction Probabilities,https://arxiv.org/abs/2605.20418,"Thompsky, Leila et al. ""A Bounded-Confidence Model of Opinion Dynamics with Adaptive Interaction Probabilities"". arxiv, 2026."
A Bounded-Confidence Model of Opinion Dynamics with Adaptive Interaction Probabilities,https://smarticle.tech/en/article/a-bounded-confidence-model-of-opinion-dynamics-with-adaptive-interaction-pr-202605250834,Sociology,Analysis of Opinion Evolution Based on Hegselmann–Krause Model with Historical Opinion,https://doi.org/10.3390/e28050541,"Analysis of Opinion Evolution Based on Hegselmann–Krause Model with Historical Opinion""."
A Bounded-Confidence Model of Opinion Dynamics with Adaptive Interaction Probabilities,https://smarticle.tech/en/article/a-bounded-confidence-model-of-opinion-dynamics-with-adaptive-interaction-pr-202605250834,Sociology,Mathematical Modeling of Opinion Dynamics under Algorithmic Amplifications: A Bifurcation Analysis,https://doi.org/10.34248/bsengineering.1882307,Mathematical Modeling of Opinion Dynamics under Algorithmic Amplifications: A Bifurcation Analysis.
A Bounded-Confidence Model of Opinion Dynamics with Adaptive Interaction Probabilities,https://smarticle.tech/en/article/a-bounded-confidence-model-of-opinion-dynamics-with-adaptive-interaction-pr-202605250834,Sociology,A Utility-Driven Bounded-Confidence Model for Opinion Dynamics,https://arxiv.org/abs/2605.21844,"A Utility-Driven Bounded-Confidence Model for Opinion Dynamics""."
A Bounded-Confidence Model of Opinion Dynamics with Adaptive Interaction Probabilities,https://smarticle.tech/en/article/a-bounded-confidence-model-of-opinion-dynamics-with-adaptive-interaction-pr-202605250834,Sociology,Opinion Dynamics With Social Confirmation Effect: An Adaptive Hegselmann-Krause Model,https://doi.org/10.1109/TCSS.2025.3611520,"Opinion Dynamics With Social Confirmation Effect: An Adaptive Hegselmann-Krause Model""."
Conceptualizing and Defining the Circular Space Economy,https://smarticle.tech/en/article/conceptualizing-and-defining-the-circular-space-economy-202605251136,Economics,Conceptualizing and Defining the Circular Space Economy,https://arxiv.org/abs/2605.23740,"Jonas Bahlmann et al. ""Conceptualizing and Defining the Circular Space Economy"". arxiv, 2026."
Conceptualizing and Defining the Circular Space Economy,https://smarticle.tech/en/article/conceptualizing-and-defining-the-circular-space-economy-202605251136,Economics,A Systematic Review of Circularity and Sustainability Strategies in the Space Industry,https://doi.org/10.3390/engproc2026133016,"A Systematic Review of Circularity and Sustainability Strategies in the Space Industry"". *Engineering Proceedings*, 2023."
Conceptualizing and Defining the Circular Space Economy,https://smarticle.tech/en/article/conceptualizing-and-defining-the-circular-space-economy-202605251136,Economics,The circular economy concept and the headline definition of a circular economy,https://doi.org/10.18356/9789213586686c007,"The circular economy concept and the headline definition of a circular economy""."
Conceptualizing and Defining the Circular Space Economy,https://smarticle.tech/en/article/conceptualizing-and-defining-the-circular-space-economy-202605251136,Economics,The Circular Economy: Conceptual Definition and Framing for Socially Responsible Stakeholders,https://doi.org/10.46852/0424-2513.2.2024.22,"The Circular Economy: Conceptual Definition and Framing for Socially Responsible Stakeholders""."
Unravelling Nature's Models for Transportation Network: Considering a Biomimicry Framework,https://smarticle.tech/en/article/unravelling-nature-s-models-for-transportation-network-considering-a-biomim-202605251142,Psychology,Unravelling Nature's Models for Transportation Network: Considering a Biomimicry Framework,https://arxiv.org/abs/2605.23766,"Sofiane Madmar et al. ""Unravelling Nature's Models for Transportation Network: Considering a Biomimicry Framework"". arxiv, 2026."
Unravelling Nature's Models for Transportation Network: Considering a Biomimicry Framework,https://smarticle.tech/en/article/unravelling-nature-s-models-for-transportation-network-considering-a-biomim-202605251142,Psychology,"Nature-Inspired Solutions for Sustainable Mining: Applications of NIAs, Swarm Robotics, and Other Biomimicry-Based Technologies",https://doi.org/10.3390/biomimetics10030181,"Nature-Inspired Solutions for Sustainable Mining: Applications of NIAs, Swarm Robotics, and Other Biomimicry-Based Technologies""."
Unravelling Nature's Models for Transportation Network: Considering a Biomimicry Framework,https://smarticle.tech/en/article/unravelling-nature-s-models-for-transportation-network-considering-a-biomim-202605251142,Psychology,Towards a Platform of Investigative Tools for Biomimicry as a New Approach for Energy-Efficient Building Design,https://doi.org/10.3390/buildings7010019,"Towards a Platform of Investigative Tools for Biomimicry as a New Approach for Energy-Efficient Building Design"". *Buildings*, 2017."
Unravelling Nature's Models for Transportation Network: Considering a Biomimicry Framework,https://smarticle.tech/en/article/unravelling-nature-s-models-for-transportation-network-considering-a-biomim-202605251142,Psychology,A review of drag reduction methods and principles in bionic interface,https://doi.org/10.26599/FRICT.2025.9441033,"A review of drag reduction methods and principles in bionic interface""."
Unravelling Nature's Models for Transportation Network: Considering a Biomimicry Framework,https://smarticle.tech/en/article/unravelling-nature-s-models-for-transportation-network-considering-a-biomim-202605251142,Psychology,Can the built environment function like nature?,http://journals.openedition.org/factsreports/7186,"Can the built environment function like nature?""."
Payoff-Driven Coevolution Creates Oscillatory Dynamics in Hypergraphs,https://smarticle.tech/en/article/payoff-driven-coevolution-creates-oscillatory-dynamics-in-hypergraphs-202605260735,Sociology,Payoff-Driven Coevolution and Oscillatory Dynamics in Hypergraph,https://arxiv.org/abs/2605.25016,"Yichao Yao, Yuji Zhang, Juan Wu, Minyu Feng, Attila Szolnoki. ""Payoff-Driven Coevolution and Oscillatory Dynamics in Hypergraph"". arxiv, 2026."
Payoff-Driven Coevolution Creates Oscillatory Dynamics in Hypergraphs,https://smarticle.tech/en/article/payoff-driven-coevolution-creates-oscillatory-dynamics-in-hypergraphs-202605260735,Sociology,Oscillatory and Excitable Dynamics in an Opinion Model with Group Opinions,https://arxiv.org/abs/2408.13336,"""Oscillatory and Excitable Dynamics in an Opinion Model with Group Opinions"". , ."
Payoff-Driven Coevolution Creates Oscillatory Dynamics in Hypergraphs,https://smarticle.tech/en/article/payoff-driven-coevolution-creates-oscillatory-dynamics-in-hypergraphs-202605260735,Sociology,Models of competition and social dilemmas on graphs and hypergraphs,https://core.ac.uk/download/603253690.pdf,Models of competition and social dilemmas on graphs and hypergraphs.
Payoff-Driven Coevolution Creates Oscillatory Dynamics in Hypergraphs,https://smarticle.tech/en/article/payoff-driven-coevolution-creates-oscillatory-dynamics-in-hypergraphs-202605260735,Sociology,Voter Models,https://doi.org/10.3389/fcpxs.2023.1298265,"Voter Models. ""Voter Models"". 2023."
Payoff-Driven Coevolution Creates Oscillatory Dynamics in Hypergraphs,https://smarticle.tech/en/article/payoff-driven-coevolution-creates-oscillatory-dynamics-in-hypergraphs-202605260735,Sociology,"Public goods games played on hypergraphs, by agents with bounded learning and planning",https://doi.org/10.1016/j.csfx.2023.100099,"Public goods games played on hypergraphs, by agents with bounded learning and planning""."
Spatial Activity Opportunity Fairness among Elderly Residents in Nagoya: A Comparative Analysis across Three Wards with Different Rent Levels,https://smarticle.tech/en/article/spatial-activity-opportunity-fairness-among-elderly-residents-in-nagoya-a-c-202605260756,Sociology,Spatial Activity Opportunity Fairness among Elderly Residents in Nagoya: A Comparative Analysis across Three Wards with Different Rent Levels,https://arxiv.org/abs/2605.20280,"Shi, Jianhao and Tomio Miwa. ""Spatial Activity Opportunity Fairness among Elderly Residents in Nagoya: A Comparative Analysis across Three Wards with Different Rent Levels"". arxiv, 2026."
