Academic Concept (EN),Academic Concept (AR),Concept URL (EN),Concept URL (AR),Subcategory,Reference Title,Reference URL,Citation (EN),Citation (AR)
RESTful and GraphQL API Design: Principles and Best Practices,تصميم واجهات برمجة التطبيقات RESTful و GraphQL: المبادئ وأفضل الممارسات.,https://smarticle.tech/en/article/restful-and-graphql-api-design-principles-and-best-practices-202605150657,https://smarticle.tech/ar/article/restful-and-graphql-api-design-principles-and-best-practices-202605150657,Web Development,Enhancing Data Query Flexibility with GraphQL:  Implementation and Best Practices,https://doi.org/10.32996/jcsts.2024.6.2.20,"Nagaraju Thallapally. ""Enhancing Data Query Flexibility with GraphQL: Implementation and Best Practices"". crossref, 2024.","ناگاراجو ثالاپالي. ""تعزيز مرونة استعلام البيانات باستخدام GraphQL: التنفيذ وأفضل الممارسات"". كروسريف، 2024."
RESTful and GraphQL API Design: Principles and Best Practices,تصميم واجهات برمجة التطبيقات RESTful و GraphQL: المبادئ وأفضل الممارسات.,https://smarticle.tech/en/article/restful-and-graphql-api-design-principles-and-best-practices-202605150657,https://smarticle.tech/ar/article/restful-and-graphql-api-design-principles-and-best-practices-202605150657,Web Development,Benchmark: REST vs GraphQL vs gRPC Performance,https://doi.org/10.63282/3050-922x.ijeret-v2i2p111,"Kavya Muppaneni, Pavan Kumar Palacharla. ""Benchmark: REST vs GraphQL vs gRPC Performance"". crossref, 2021.","كاڤيا مپّاني، پاڤان كومار پالاشارلا. ""المعيار: أداء REST مقابل GraphQL مقابل gRPC"". كروسريف، 2021."
RESTful and GraphQL API Design: Principles and Best Practices,تصميم واجهات برمجة التطبيقات RESTful و GraphQL: المبادئ وأفضل الممارسات.,https://smarticle.tech/en/article/restful-and-graphql-api-design-principles-and-best-practices-202605150657,https://smarticle.tech/ar/article/restful-and-graphql-api-design-principles-and-best-practices-202605150657,Web Development,Rest vs. GraphQL: Comparative Analysis of API Design Approaches,https://doi.org/10.54660/.ijmrge.2023.4.1.984-991,"Surbhi Kanthed. ""Rest vs. GraphQL: Comparative Analysis of API Design Approaches"". crossref, 2023.","سURBHI KANTHED. ""REST مقابل GraphQL: التحليل المقارن لأساليب تصميم واجهات برمجة التطبيقات"". كروسريف، 2023."
RESTful and GraphQL API Design: Principles and Best Practices,تصميم واجهات برمجة التطبيقات RESTful و GraphQL: المبادئ وأفضل الممارسات.,https://smarticle.tech/en/article/restful-and-graphql-api-design-principles-and-best-practices-202605150657,https://smarticle.tech/ar/article/restful-and-graphql-api-design-principles-and-best-practices-202605150657,Web Development,Performance Evaluation of REST and GraphQL API Models in Microservices Software Development Domain,https://doi.org/10.5220/0013729900003985,"Mohamed Elghazal, Adel Aneiba, Essa Shahra. ""Performance Evaluation of REST and GraphQL API Models in Microservices Software Development Domain"". crossref, 2025.","محمد الغزال، عادل أنيبا، عيسى شحرة. ""تقييم أداء نماذج واجهات برمجة التطبيقات REST وGraphQL في مجال تطوير البرمجيات المصغرة"". كروسريف، 2025."
Frontend Frameworks: Component-Based UI Development with React and Vue,أطر الواجهة الأمامية: تطوير واجهات مستخدم قائمة على المكونات باستخدام React و Vue,https://smarticle.tech/en/article/frontend-frameworks-component-based-ui-development-with-react-and-vue-202605150707,https://smarticle.tech/ar/article/frontend-frameworks-component-based-ui-development-with-react-and-vue-202605150707,Web Development,"Mastering Angular Components: Build component-based user interfaces using Angular, 2nd Edition",https://openlibrary.org/works/OL19542483W,"Mastering Angular Components: Build component-based user interfaces using Angular, 2nd Edition. by Gion Kunz. (2018). — Packt Publishing. ISBN: 9781788293532","Mastering Angular Components: Build component-based user interfaces using Angular, 2nd Edition. بقلم Gion Kunz. (2018). — Packt Publishing. ردمك: 9781788293532"
Frontend Frameworks: Component-Based UI Development with React and Vue,أطر الواجهة الأمامية: تطوير واجهات مستخدم قائمة على المكونات باستخدام React و Vue,https://smarticle.tech/en/article/frontend-frameworks-component-based-ui-development-with-react-and-vue-202605150707,https://smarticle.tech/ar/article/frontend-frameworks-component-based-ui-development-with-react-and-vue-202605150707,Web Development,Wireframe-based UI Design Search through Image Autoencoder,https://arxiv.org/abs/2103.07085,"Chen, Jieshan et al. ""Wireframe-based UI Design Search through Image Autoencoder"". semantic_scholar_foundational, 2020.","تشن، جيتشان وآخرون. ""البحث في تصميم واجهة المستخدم القائمة على الإطار السلكي من خلال مشفر-فك تشفير الصور"". semantic_scholar_foundational، 2020."
Frontend Frameworks: Component-Based UI Development with React and Vue,أطر الواجهة الأمامية: تطوير واجهات مستخدم قائمة على المكونات باستخدام React و Vue,https://smarticle.tech/en/article/frontend-frameworks-component-based-ui-development-with-react-and-vue-202605150707,https://smarticle.tech/ar/article/frontend-frameworks-component-based-ui-development-with-react-and-vue-202605150707,Web Development,MLLM-Based UI2Code Automation Guided by UI Layout Information,https://arxiv.org/abs/2506.10376,"Fan Wu, Cuiyun Gao, Shuqing Li, Xinjie Wen, Qing Liao. ""MLLM-Based UI2Code Automation Guided by UI Layout Information"". semantic_scholar_foundational, 2025.","فان وو، كويون غاو، شوقينغ لي، شينجيه وين، تشينغ لياو. ""أتمتة تحويل واجهة المستخدم إلى كود قائمة على نماذج اللغة متعددة الوسائط والموجهة بمعلومات تخطيط واجهة المستخدم"". semantic_scholar_foundational، 2025."
Frontend Frameworks: Component-Based UI Development with React and Vue,أطر الواجهة الأمامية: تطوير واجهات مستخدم قائمة على المكونات باستخدام React و Vue,https://smarticle.tech/en/article/frontend-frameworks-component-based-ui-development-with-react-and-vue-202605150707,https://smarticle.tech/ar/article/frontend-frameworks-component-based-ui-development-with-react-and-vue-202605150707,Web Development,Reliability of Component-Based Systems – A Review,https://doi.org/10.30534/IJATCSE/2019/31822019,"Shivani Yadav, B. Kishan. ""Reliability of Component-Based Systems – A Review"". semantic_scholar_foundational, 2019.","شيفاني ياداف، ب. كيشان. ""موثوقية الأنظمة القائمة على المكونات – مراجعة"". semantic_scholar_foundational، 2019."
Frontend Frameworks: Component-Based UI Development with React and Vue,أطر الواجهة الأمامية: تطوير واجهات مستخدم قائمة على المكونات باستخدام React و Vue,https://smarticle.tech/en/article/frontend-frameworks-component-based-ui-development-with-react-and-vue-202605150707,https://smarticle.tech/ar/article/frontend-frameworks-component-based-ui-development-with-react-and-vue-202605150707,Web Development,Mobile-UI-Repair: a deep learning based UI smell detection technique for mobile user interface,https://doi.org/10.7717/peerj-cs.2028,"Asif Ali, Yuanqing Xia, Qamar Navid, Zohaib Ahmad Khan, Javed Ali Khan, E. Aldakheel, D. S. Khafaga. ""Mobile-UI-Repair: a deep learning based UI smell detection technique for mobile user interface"". semantic_scholar_foundational, 2024.","عاصف علي، يوانتشينغ شيا، قمر نافيد، زهيب أحمد خان، جافيد علي خان، إي. الداخيل، د. س. خفاجة. ""إصلاح واجهة المستخدم للهاتف المحمول: تقنية كشف روائح واجهة المستخدم للهاتف المحمول القائمة على التعلم العميق"". semantic_scholar_foundational، 2024."
Frontend Frameworks: Component-Based UI Development with React and Vue,أطر الواجهة الأمامية: تطوير واجهات مستخدم قائمة على المكونات باستخدام React و Vue,https://smarticle.tech/en/article/frontend-frameworks-component-based-ui-development-with-react-and-vue-202605150707,https://smarticle.tech/ar/article/frontend-frameworks-component-based-ui-development-with-react-and-vue-202605150707,Web Development,Component-based development of adaptive user interfaces,https://doi.org/10.1145/3319499.3328229,"Enes Yigitbas et al. ""Component-based development of adaptive user interfaces"". semantic_scholar_foundational, 2019.","إنيس ييغيتباس وآخرون. ""التطوير القائم على المكونات لواجهات المستخدم التكييفية"". semantic_scholar_foundational، 2019."
Frontend Frameworks: Component-Based UI Development with React and Vue,أطر الواجهة الأمامية: تطوير واجهات مستخدم قائمة على المكونات باستخدام React و Vue,https://smarticle.tech/en/article/frontend-frameworks-component-based-ui-development-with-react-and-vue-202605150707,https://smarticle.tech/ar/article/frontend-frameworks-component-based-ui-development-with-react-and-vue-202605150707,Web Development,EfficientUICoder: Efficient MLLM-based UI Code Generation via Input and Output Token Compression,https://arxiv.org/abs/2509.12159,"Jingyu Xiao et al. ""EfficientUICoder: Efficient MLLM-based UI Code Generation via Input and Output Token Compression"". semantic_scholar_foundational, 2025.","جينغيو شياو وآخرون. ""EfficientUICoder: توليد كود واجهة المستخدم بكفاءة باستخدام نماذج اللغة متعددة الوسائط من خلال ضغط الرموز المدخلة والمخرجة"". semantic_scholar_foundational، 2025."
Frontend Frameworks: Component-Based UI Development with React and Vue,أطر الواجهة الأمامية: تطوير واجهات مستخدم قائمة على المكونات باستخدام React و Vue,https://smarticle.tech/en/article/frontend-frameworks-component-based-ui-development-with-react-and-vue-202605150707,https://smarticle.tech/ar/article/frontend-frameworks-component-based-ui-development-with-react-and-vue-202605150707,Web Development,Efficient and Aesthetic UI Design with a Deep Learning-Based Interface Generation Tree Algorithm,https://arxiv.org/abs/2410.17586,"Shiyu Duan, Runsheng Zhang, Mengmeng Chen, Ziyi Wang, Shixiao Wang. ""Efficient and Aesthetic UI Design with a Deep Learning-Based Interface Generation Tree Algorithm"". semantic_scholar_foundational, 2024.","شييو دوان، رنشينغ زانغ، مينغمنغ تشين، زiyi وانغ، شيشياو وانغ. ""تصميم واجهة المستخدم بكفاءة وجمالي باستخدام خوارزمية شجرة توليد واجهة المستخدم القائمة على التعلم العميق"". semantic_scholar_foundational، 2024."
Frontend Frameworks: Component-Based UI Development with React and Vue,أطر الواجهة الأمامية: تطوير واجهات مستخدم قائمة على المكونات باستخدام React و Vue,https://smarticle.tech/en/article/frontend-frameworks-component-based-ui-development-with-react-and-vue-202605150707,https://smarticle.tech/ar/article/frontend-frameworks-component-based-ui-development-with-react-and-vue-202605150707,Web Development,WebVIA: A Web-based Vision-Language Agentic Framework for Interactive and Verifiable UI-to-Code Generation,https://arxiv.org/abs/2511.06251,"Xu, Mingde et al. ""WebVIA: A Web-based Vision-Language Agentic Framework for Interactive and Verifiable UI-to-Code Generation"". semantic_scholar_foundational, 2025.","شيو، مينجد وآخرون. ""WebVIA: إطار عمل وكيل قائم على الرؤية واللغة للويب لأجل توليد كود واجهة المستخدم التفاعلي والقابل للتحقق"". semantic_scholar_foundational، 2025."
"Relational Database Management Systems: SQL, Normalization, and Transactions",أنظمة إدارة قواعد البيانات العلائقية: SQL، التطبيع، والمعاملات.,https://smarticle.tech/en/article/relational-database-management-systems-sql-normalization-and-transactions-202605150716,https://smarticle.tech/ar/article/relational-database-management-systems-sql-normalization-and-transactions-202605150716,Databases,Joe Celko's SQL for Smarties,https://archive.org/details/joecelkossqlfors0000celk,Joe Celko's SQL for Smarties. by Joe Celko. (1995). — Morgan Kaufmann Publishers. ISBN: 012800830X,Joe Celko's SQL for Smarties. بقلم Joe Celko. (1995). — Morgan Kaufmann Publishers. ردمك: 012800830X
"Relational Database Management Systems: SQL, Normalization, and Transactions",أنظمة إدارة قواعد البيانات العلائقية: SQL، التطبيع، والمعاملات.,https://smarticle.tech/en/article/relational-database-management-systems-sql-normalization-and-transactions-202605150716,https://smarticle.tech/ar/article/relational-database-management-systems-sql-normalization-and-transactions-202605150716,Databases,Theory and practice of relational databases,https://openlibrary.org/works/OL13525650W,"Theory and practice of relational databases. by Stefan Stanczyk, Stefan Stanczyk, Bob Champion. (1990). — Taylor & Francis. ISBN: 9781351988346",Theory and practice of relational databases. بقلم Stefan Stanczyk، Stefan Stanczyk، Bob Champion. (1990). — Taylor & Francis. ردمك: 9781351988346
"Relational Database Management Systems: SQL, Normalization, and Transactions",أنظمة إدارة قواعد البيانات العلائقية: SQL، التطبيع، والمعاملات.,https://smarticle.tech/en/article/relational-database-management-systems-sql-normalization-and-transactions-202605150716,https://smarticle.tech/ar/article/relational-database-management-systems-sql-normalization-and-transactions-202605150716,Databases,Business database technology,https://openlibrary.org/works/OL23321120W,Business database technology. by Shouhong Wang. (2014). — Universal Publishers. ISBN: 162734389X,Business database technology. بقلم Shouhong Wang. (2014). — Universal Publishers. ردمك: 162734389X
"Relational Database Management Systems: SQL, Normalization, and Transactions",أنظمة إدارة قواعد البيانات العلائقية: SQL، التطبيع، والمعاملات.,https://smarticle.tech/en/article/relational-database-management-systems-sql-normalization-and-transactions-202605150716,https://smarticle.tech/ar/article/relational-database-management-systems-sql-normalization-and-transactions-202605150716,Databases,Introduction to Relational Databases,https://openlibrary.org/works/OL9257142M,"Introduction to Relational Databases. by Christopher Allen, Catherine Creary, Simon Chatwin. (2003). — McGraw-Hill Osborne Media. ISBN: 9780072229240",Introduction to Relational Databases. بقلم Christopher Allen، Catherine Creary، Simon Chatwin. (2003). — McGraw-Hill Osborne Media. ردمك: 9780072229240
"Relational Database Management Systems: SQL, Normalization, and Transactions",أنظمة إدارة قواعد البيانات العلائقية: SQL، التطبيع، والمعاملات.,https://smarticle.tech/en/article/relational-database-management-systems-sql-normalization-and-transactions-202605150716,https://smarticle.tech/ar/article/relational-database-management-systems-sql-normalization-and-transactions-202605150716,Databases,"Advances in Computers, Volume 49 (Advances in Computers)",https://archive.org/details/webtechnology00bsma,"Advances in Computers, Volume 49 (Advances in Computers). by Marvin V. Zelkowitz, Marshall C. Yovits. (1995). — Academic Press. ISBN: 9780080526652","Advances in Computers, Volume 49 (Advances in Computers). بقلم Marvin V. Zelkowitz، Marshall C. Yovits. (1995). — Academic Press. ردمك: 9780080526652"
"Relational Database Management Systems: SQL, Normalization, and Transactions",أنظمة إدارة قواعد البيانات العلائقية: SQL، التطبيع، والمعاملات.,https://smarticle.tech/en/article/relational-database-management-systems-sql-normalization-and-transactions-202605150716,https://smarticle.tech/ar/article/relational-database-management-systems-sql-normalization-and-transactions-202605150716,Databases,Information Processing and Management of Uncertainty in Knowledge-Based Systems,https://archive.org/details/informationproce0002inte,"Information Processing and Management of Uncertainty in Knowledge-Based Systems. by Joao Paulo Carvalho, Marie-Jeanne Lesot, Uzay Kaymak. (2016). — Springer International Publishing AG. ISBN: 9783319405964",Information Processing and Management of Uncertainty in Knowledge-Based Systems. بقلم Joao Paulo Carvalho، Marie-Jeanne Lesot، Uzay Kaymak. (2016). — Springer International Publishing AG. ردمك: 9783319405964
"Relational Database Management Systems: SQL, Normalization, and Transactions",أنظمة إدارة قواعد البيانات العلائقية: SQL، التطبيع، والمعاملات.,https://smarticle.tech/en/article/relational-database-management-systems-sql-normalization-and-transactions-202605150716,https://smarticle.tech/ar/article/relational-database-management-systems-sql-normalization-and-transactions-202605150716,Databases,Introducing SQL and Relational Databases,https://doi.org/10.1007/978-1-4842-3841-7,"Allen Taylor. ""Introducing SQL and Relational Databases"". crossref, 2019.","Allen Taylor. ""Introducing SQL and Relational Databases"". crossref, 2019."
"Relational Database Management Systems: SQL, Normalization, and Transactions",أنظمة إدارة قواعد البيانات العلائقية: SQL، التطبيع، والمعاملات.,https://smarticle.tech/en/article/relational-database-management-systems-sql-normalization-and-transactions-202605150716,https://smarticle.tech/ar/article/relational-database-management-systems-sql-normalization-and-transactions-202605150716,Databases,"SQL, An International Standard Database Language",https://doi.org/10.1007/978-1-4842-3841-7_1,"Allen Taylor. ""SQL, An International Standard Database Language"". crossref, 2019.","Allen Taylor. ""SQL, An International Standard Database Language"". crossref, 2019."
"Relational Database Management Systems: SQL, Normalization, and Transactions",أنظمة إدارة قواعد البيانات العلائقية: SQL، التطبيع، والمعاملات.,https://smarticle.tech/en/article/relational-database-management-systems-sql-normalization-and-transactions-202605150716,https://smarticle.tech/ar/article/relational-database-management-systems-sql-normalization-and-transactions-202605150716,Databases,Introduction to SQL and Relational Databases,https://doi.org/10.1201/9781315101873-1,"Preston Zhang. ""Introduction to SQL and Relational Databases"". crossref, 2017.","Preston Zhang. ""Introduction to SQL and Relational Databases"". crossref, 2017."
"Relational Database Management Systems: SQL, Normalization, and Transactions",أنظمة إدارة قواعد البيانات العلائقية: SQL، التطبيع، والمعاملات.,https://smarticle.tech/en/article/relational-database-management-systems-sql-normalization-and-transactions-202605150716,https://smarticle.tech/ar/article/relational-database-management-systems-sql-normalization-and-transactions-202605150716,Databases,The relational database model,https://doi.org/10.1007/978-1-349-11552-5_13,"Elizabeth Lynch. ""The relational database model"". crossref, 1990.","Elizabeth Lynch. ""The relational database model"". crossref, 1990."
"NoSQL and Distributed Databases: CAP Theorem, Consistency, and Scalability",NoSQL وقواعد البيانات الموزعة: مبرهنة CAP، التناسق، والقابلية للتوسع.,https://smarticle.tech/en/article/nosql-and-distributed-databases-cap-theorem-consistency-and-scalability-202605150723,https://smarticle.tech/ar/article/nosql-and-distributed-databases-cap-theorem-consistency-and-scalability-202605150723,Databases,"Advances in Computers, Volume 49 (Advances in Computers)",https://archive.org/details/webtechnology00bsma,"Advances in Computers, Volume 49 (Advances in Computers). by Marvin V. Zelkowitz, Marshall C. Yovits. (1995). — Elsevier. ISBN: 9780080524405","Advances in Computers, Volume 49 (Advances in Computers). بقلم Marvin V. Zelkowitz، Marshall C. Yovits. (1995). — Elsevier. ردمك: 9780080524405"
"NoSQL and Distributed Databases: CAP Theorem, Consistency, and Scalability",NoSQL وقواعد البيانات الموزعة: مبرهنة CAP، التناسق، والقابلية للتوسع.,https://smarticle.tech/en/article/nosql-and-distributed-databases-cap-theorem-consistency-and-scalability-202605150723,https://smarticle.tech/ar/article/nosql-and-distributed-databases-cap-theorem-consistency-and-scalability-202605150723,Databases,Hadoop,https://archive.org/details/hadoopdefinitive0000whit,"Hadoop. by Tom White, Tom White. (2009). — O'Reilly Media, Inc. ISBN: 9781491901717","Hadoop. بقلم Tom White، Tom White. (2009). — O'Reilly Media, Inc. ردمك: 9781491901717"
"NoSQL and Distributed Databases: CAP Theorem, Consistency, and Scalability",NoSQL وقواعد البيانات الموزعة: مبرهنة CAP، التناسق، والقابلية للتوسع.,https://smarticle.tech/en/article/nosql-and-distributed-databases-cap-theorem-consistency-and-scalability-202605150723,https://smarticle.tech/ar/article/nosql-and-distributed-databases-cap-theorem-consistency-and-scalability-202605150723,Databases,Advanced Data Management,https://openlibrary.org/works/OL20667921W,Advanced Data Management. by Lena Wiese. (2015). — De Gruyter. ISBN: 9783110433074,Advanced Data Management. بقلم Lena Wiese. (2015). — De Gruyter. ردمك: 9783110433074
"NoSQL and Distributed Databases: CAP Theorem, Consistency, and Scalability",NoSQL وقواعد البيانات الموزعة: مبرهنة CAP، التناسق، والقابلية للتوسع.,https://smarticle.tech/en/article/nosql-and-distributed-databases-cap-theorem-consistency-and-scalability-202605150723,https://smarticle.tech/ar/article/nosql-and-distributed-databases-cap-theorem-consistency-and-scalability-202605150723,Databases,A Critique of the CAP Theorem,https://arxiv.org/abs/1509.05393,"Martin Kleppmann. ""A Critique of the CAP Theorem"". semantic_scholar_foundational, 2015.","Martin Kleppmann. ""A Critique of the CAP Theorem"". semantic_scholar_foundational, 2015."
"NoSQL and Distributed Databases: CAP Theorem, Consistency, and Scalability",NoSQL وقواعد البيانات الموزعة: مبرهنة CAP، التناسق، والقابلية للتوسع.,https://smarticle.tech/en/article/nosql-and-distributed-databases-cap-theorem-consistency-and-scalability-202605150723,https://smarticle.tech/ar/article/nosql-and-distributed-databases-cap-theorem-consistency-and-scalability-202605150723,Databases,Quantifying and Generalizing the CAP Theorem,https://arxiv.org/abs/2109.07771,"Edward A. Lee, S. Bateni, S. Lin, Marten Lohstroh, Christian Menard. ""Quantifying and Generalizing the CAP Theorem"". semantic_scholar_foundational, 2021.","Edward A. Lee, S. Bateni, S. Lin, Marten Lohstroh, Christian Menard. ""Quantifying and Generalizing the CAP Theorem"". semantic_scholar_foundational, 2021."
"NoSQL and Distributed Databases: CAP Theorem, Consistency, and Scalability",NoSQL وقواعد البيانات الموزعة: مبرهنة CAP، التناسق، والقابلية للتوسع.,https://smarticle.tech/en/article/nosql-and-distributed-databases-cap-theorem-consistency-and-scalability-202605150723,https://smarticle.tech/ar/article/nosql-and-distributed-databases-cap-theorem-consistency-and-scalability-202605150723,Databases,Checking causal consistency of distributed databases,https://arxiv.org/abs/2011.09753,"Rachid Zennou, Ranadeep Biswas, A. Bouajjani, C. Enea, M. Erradi. ""Checking causal consistency of distributed databases"". semantic_scholar_foundational, 2019.","Rachid Zennou, Ranadeep Biswas, A. Bouajjani, C. Enea, M. Erradi. ""Checking causal consistency of distributed databases"". semantic_scholar_foundational, 2019."
"NoSQL and Distributed Databases: CAP Theorem, Consistency, and Scalability",NoSQL وقواعد البيانات الموزعة: مبرهنة CAP، التناسق، والقابلية للتوسع.,https://smarticle.tech/en/article/nosql-and-distributed-databases-cap-theorem-consistency-and-scalability-202605150723,https://smarticle.tech/ar/article/nosql-and-distributed-databases-cap-theorem-consistency-and-scalability-202605150723,Databases,"Native Distributed Databases: Problems, Challenges and Opportunities",https://doi.org/10.14778/3685800.3685839,"Quanqing Xu, Chuanhui Yang, Aoying Zhou. ""Native Distributed Databases: Problems, Challenges and Opportunities"". semantic_scholar_foundational, 2024.","Quanqing Xu, Chuanhui Yang, Aoying Zhou. ""Native Distributed Databases: Problems, Challenges and Opportunities"". semantic_scholar_foundational, 2024."
"NoSQL and Distributed Databases: CAP Theorem, Consistency, and Scalability",NoSQL وقواعد البيانات الموزعة: مبرهنة CAP، التناسق، والقابلية للتوسع.,https://smarticle.tech/en/article/nosql-and-distributed-databases-cap-theorem-consistency-and-scalability-202605150723,https://smarticle.tech/ar/article/nosql-and-distributed-databases-cap-theorem-consistency-and-scalability-202605150723,Databases,Consistency issue and related trade-offs in distributed replicated systems and databases: a review,https://doi.org/10.32620/reks.2023.2.14,"Ahmed J., Karpenko A., Tarasyuk O., Gorbenko A., Sheikh-Akbari A. ""Consistency issue and related trade-offs in distributed replicated systems and databases: a review"". semantic_scholar_foundational, 2023.","Ahmed J., Karpenko A., Tarasyuk O., Gorbenko A., Sheikh-Akbari A. ""Consistency issue and related trade-offs in distributed replicated systems and databases: a review"". semantic_scholar_foundational, 2023."
"NoSQL and Distributed Databases: CAP Theorem, Consistency, and Scalability",NoSQL وقواعد البيانات الموزعة: مبرهنة CAP، التناسق، والقابلية للتوسع.,https://smarticle.tech/en/article/nosql-and-distributed-databases-cap-theorem-consistency-and-scalability-202605150723,https://smarticle.tech/ar/article/nosql-and-distributed-databases-cap-theorem-consistency-and-scalability-202605150723,Databases,A Review of Polyglot Persistence in the Big Data World,https://doi.org/10.3390/INFO10040141,"P. P. Khine, Zhaoshun Wang. ""A Review of Polyglot Persistence in the Big Data World"". semantic_scholar_foundational, 2019.","P. P. Khine, Zhaoshun Wang. ""A Review of Polyglot Persistence in the Big Data World"". semantic_scholar_foundational, 2019."
"NoSQL and Distributed Databases: CAP Theorem, Consistency, and Scalability",NoSQL وقواعد البيانات الموزعة: مبرهنة CAP، التناسق، والقابلية للتوسع.,https://smarticle.tech/en/article/nosql-and-distributed-databases-cap-theorem-consistency-and-scalability-202605150723,https://smarticle.tech/ar/article/nosql-and-distributed-databases-cap-theorem-consistency-and-scalability-202605150723,Databases,Core Data-Management Strategies during Migration to Serverless Aurora Databases,https://doi.org/10.37547/tajas/volume07issue08-13,"Mykhaylo Kurtikov. ""Core Data-Management Strategies during Migration to Serverless Aurora Databases"". semantic_scholar_foundational, 2025.","Mykhaylo Kurtikov. ""Core Data-Management Strategies during Migration to Serverless Aurora Databases"". semantic_scholar_foundational, 2025."
Vector Databases and Semantic Search for AI Applications,قواعد البيانات المتجهية والبحث الدلالي لتطبيقات الذكاء الاصطناعي.,https://smarticle.tech/en/article/vector-databases-and-semantic-search-for-ai-applications-202605150731,https://smarticle.tech/ar/article/vector-databases-and-semantic-search-for-ai-applications-202605150731,Databases,Starling: An I/O-Efficient Disk-Resident Graph Index Framework for High-Dimensional Vector Similarity Search on Data Segment,https://arxiv.org/abs/2401.02116,"Mengzhao Wang et al. ""Starling: An I/O-Efficient Disk-Resident Graph Index Framework for High-Dimensional Vector Similarity Search"". semantic_scholar_foundational, 2024.","Mengzhao Wang et al. ""Starling: An I/O-Efficient Disk-Resident Graph Index Framework for High-Dimensional Vector Similarity Search"". semantic_scholar_foundational, 2024."
Vector Databases and Semantic Search for AI Applications,قواعد البيانات المتجهية والبحث الدلالي لتطبيقات الذكاء الاصطناعي.,https://smarticle.tech/en/article/vector-databases-and-semantic-search-for-ai-applications-202605150731,https://smarticle.tech/ar/article/vector-databases-and-semantic-search-for-ai-applications-202605150731,Databases,Analyzing Embedding Models for Embedding Vectors in Vector Databases,https://doi.org/10.1109/ICTBIG59752.2023.10455990,"Paras Nath Singh, Sreya Talasila, Shivaraj Veerappa Banakar. ""Analyzing Embedding Models for Embedding Vectors in Vector Databases"". semantic_scholar_foundational, 2023.","Paras Nath Singh, Sreya Talasila, Shivaraj Veerappa Banakar. ""Analyzing Embedding Models for Embedding Vectors in Vector Databases"". semantic_scholar_foundational, 2023."
Vector Databases and Semantic Search for AI Applications,قواعد البيانات المتجهية والبحث الدلالي لتطبيقات الذكاء الاصطناعي.,https://smarticle.tech/en/article/vector-databases-and-semantic-search-for-ai-applications-202605150731,https://smarticle.tech/ar/article/vector-databases-and-semantic-search-for-ai-applications-202605150731,Databases,Fast Approximate Similarity Join in Vector Databases,https://doi.org/10.1145/3725403,"Jiadong Xie, Jeffrey Xu Yu, Yingfan Liu. ""Fast Approximate Similarity Join in Vector Databases"". semantic_scholar_foundational, 2024.","Jiadong Xie, Jeffrey Xu Yu, Yingfan Liu. ""Fast Approximate Similarity Join in Vector Databases"". semantic_scholar_foundational, 2024."
Vector Databases and Semantic Search for AI Applications,قواعد البيانات المتجهية والبحث الدلالي لتطبيقات الذكاء الاصطناعي.,https://smarticle.tech/en/article/vector-databases-and-semantic-search-for-ai-applications-202605150731,https://smarticle.tech/ar/article/vector-databases-and-semantic-search-for-ai-applications-202605150731,Databases,Turbocharging Vector Databases using Modern SSDs,https://doi.org/10.14778/3749646.3749724,"Shim, Joobo, et al. ""Turbocharging Vector Databases using Modern SSDs"". semantic_scholar_foundational, 2025.","Shim, Joobo, et al. ""Turbocharging Vector Databases using Modern SSDs"". semantic_scholar_foundational, 2025."
Vector Databases and Semantic Search for AI Applications,قواعد البيانات المتجهية والبحث الدلالي لتطبيقات الذكاء الاصطناعي.,https://smarticle.tech/en/article/vector-databases-and-semantic-search-for-ai-applications-202605150731,https://smarticle.tech/ar/article/vector-databases-and-semantic-search-for-ai-applications-202605150731,Databases,The Elements of Statistical Learning,https://archive.org/details/elementsofstatis0000hast,"The Elements of Statistical Learning. by Trevor Hastie, Robert Tibshirani, Jerome Friedman. (2001). — Springer. ISBN: 9780387216065",The Elements of Statistical Learning. بقلم Trevor Hastie، Robert Tibshirani، Jerome Friedman. (2001). — Springer. ردمك: 9780387216065
Deep Learning and Neural Network Architectures,التعلم العميق وهياكل الشبكات العصبية,https://smarticle.tech/en/article/deep-learning-and-neural-network-architectures-202605150739,https://smarticle.tech/ar/article/deep-learning-and-neural-network-architectures-202605150739,Artificial Intelligence,Neural Information Processing,https://openlibrary.org/works/OL20809558W,"Neural Information Processing. by Long Cheng, Andrew Chi Sing Leung, Seiichi Ozawa. (2018). — Springer. ISBN: 9819916445",Neural Information Processing. بقلم Long Cheng، Andrew Chi Sing Leung، Seiichi Ozawa. (2018). — Springer. ردمك: 9819916445
Deep Learning and Neural Network Architectures,التعلم العميق وهياكل الشبكات العصبية,https://smarticle.tech/en/article/deep-learning-and-neural-network-architectures-202605150739,https://smarticle.tech/ar/article/deep-learning-and-neural-network-architectures-202605150739,Artificial Intelligence,Introduction to Neural and Cognitive Modeling,https://archive.org/details/introductiontone0000levi,Introduction to Neural and Cognitive Modeling. by Daniel S. Levine. (1991). — Taylor & Francis Group. ISBN: 1410605507,Introduction to Neural and Cognitive Modeling. بقلم Daniel S. Levine. (1991). — Taylor & Francis Group. ردمك: 1410605507
