Academic Concept,Concept URL,Subcategory,Reference Title,Reference URL,Citation
"Stock Exchanges: Market Microstructure, Equity Valuation, and Trading Systems",https://smarticle.tech/en/article/stock-exchanges-market-microstructure-equity-valuation-and-trading-systems-202605180433,Markets,Foundations of Climate Investing: How Equity Markets Have Priced Climate-Transition Risks,https://doi.org/10.3905/jpm.2021.1.283,"G. Giese, Z. Nagy, B. Rauis. ""Foundations of Climate Investing: How Equity Markets Have Priced Climate-Transition Risks"". *semantic_scholar_foundational*, 2021."
"Stock Exchanges: Market Microstructure, Equity Valuation, and Trading Systems",https://smarticle.tech/en/article/stock-exchanges-market-microstructure-equity-valuation-and-trading-systems-202605180433,Markets,"A Survey on Big Data Market: Pricing, Trading and Protection",https://doi.org/10.1109/ACCESS.2018.2806881,"Fan Liang, Wei Yu, Dou An, Qingyu Yang, Xinwen Fu, Wei Zhao. ""A Survey on Big Data Market: Pricing, Trading and Protection"". IEEE Access, 2018."
Foreign Exchange Markets: Currency Determination and Forex Trading,https://smarticle.tech/en/article/foreign-exchange-markets-currency-determination-and-forex-trading-202605180441,Markets,World economic outlook,https://archive.org/details/worldeconomicout1997unse,World economic outlook. by International Monetary Fund.. (1980). — IMF. ISBN: 1557756813
Foreign Exchange Markets: Currency Determination and Forex Trading,https://smarticle.tech/en/article/foreign-exchange-markets-currency-determination-and-forex-trading-202605180441,Markets,Chinese Currency and Exchange Rates Analysis,https://openlibrary.org/works/OL21306328W,"Chinese Currency and Exchange Rates Analysis. by Jiangze Du, Jying-Nan Wang, Kin Keung Lai. (2017). — Taylor & Francis Group. ISBN: 1315172216"
Foreign Exchange Markets: Currency Determination and Forex Trading,https://smarticle.tech/en/article/foreign-exchange-markets-currency-determination-and-forex-trading-202605180441,Markets,Inside the Currency Market,https://openlibrary.org/works/OL21464059W,"Inside the Currency Market. by Brian Twomey, John R. Hill. (2011). — Wiley & Sons, Limited, John. ISBN: 9781299314238"
Foreign Exchange Markets: Currency Determination and Forex Trading,https://smarticle.tech/en/article/foreign-exchange-markets-currency-determination-and-forex-trading-202605180441,Markets,Foreign Exchange Markets and Foreign Exchange Rates,https://doi.org/10.1007/3-540-28524-5_1,"Peijie Wang. ""Foreign Exchange Markets and Foreign Exchange Rates"". crossref, 2009."
Foreign Exchange Markets: Currency Determination and Forex Trading,https://smarticle.tech/en/article/foreign-exchange-markets-currency-determination-and-forex-trading-202605180441,Markets,Determinants and Effectiveness of Foreign Exchange Market Intervention in Georgia,https://doi.org/10.2753/ree1540-496x470405,"Loiseau-Aslanidi, Olga. ""Determinants and Effectiveness of Foreign Exchange Market Intervention in Georgia"". crossref, 2011."
Foreign Exchange Markets: Currency Determination and Forex Trading,https://smarticle.tech/en/article/foreign-exchange-markets-currency-determination-and-forex-trading-202605180441,Markets,Economic FX Rate Exposure Management and Invoicing Currency Determination,https://doi.org/10.15798/kaici.9.4.200712.107,"Moon, Chang-Kuen; 임춘호. ""Economic FX Rate Exposure Management and Invoicing Currency Determination"". crossref, 2007."
Foreign Exchange Markets: Currency Determination and Forex Trading,https://smarticle.tech/en/article/foreign-exchange-markets-currency-determination-and-forex-trading-202605180441,Markets,"Currency restrictions, government transaction policies and currency exchange",https://doi.org/10.1007/s00199-002-0271-1,"Waller, Christopher J., and Elisabeth S. Curtis. ""Currency restrictions, government transaction policies and currency exchange"". *crossref*, 2003."
Foreign Exchange Markets: Currency Determination and Forex Trading,https://smarticle.tech/en/article/foreign-exchange-markets-currency-determination-and-forex-trading-202605180441,Markets,"The Future of Forex Trading: Algorithms, Artificial Intelligence, and Social Forex Trading",https://doi.org/10.1007/978-3-319-92913-2_8,"Abe Cofnas. ""The Future of Forex Trading: Algorithms, Artificial Intelligence, and Social Forex Trading"". crossref, 2018."
Foreign Exchange Markets: Currency Determination and Forex Trading,https://smarticle.tech/en/article/foreign-exchange-markets-currency-determination-and-forex-trading-202605180441,Markets,Historical And Cultural/Institutional Context of Foreign Exchange Black Markets in Latin America,https://doi.org/10.5040/9798216968559.ch-002,"Historical And Cultural/Institutional Context of Foreign Exchange Black Markets in Latin America. ""Historical And Cultural/Institutional Context of Foreign Exchange Black Markets in Latin America"". crossref, 1994."
"Commodity Markets: Oil, Gold, Agricultural Products, and Price Formation",https://smarticle.tech/en/article/commodity-markets-oil-gold-agricultural-products-and-price-formation-202605180448,Markets,CMT Level I,https://openlibrary.org/works/OL29029878W,"CMT Level I. by Market Technician's Association. (2015). — Wiley & Sons, Incorporated, John. ISBN: 9781119130970"
"Commodity Markets: Oil, Gold, Agricultural Products, and Price Formation",https://smarticle.tech/en/article/commodity-markets-oil-gold-agricultural-products-and-price-formation-202605180448,Markets,Trader's First Book on Commodities,https://openlibrary.org/works/OL21577389W,"Trader's First Book on Commodities. by Carley Garner. (2015). — DeCarley Trading, LLC. ISBN: 9781948018005"
"Commodity Markets: Oil, Gold, Agricultural Products, and Price Formation",https://smarticle.tech/en/article/commodity-markets-oil-gold-agricultural-products-and-price-formation-202605180448,Markets,Commodities III: Speculation on (Agricultural) Commodity Derivatives and Financialization of Commodity-Price Formation,https://doi.org/10.1057/9781137302342_16,"Luc Nijs. ""Commodities III: Speculation on (Agricultural) Commodity Derivatives and Financialization of Commodity-Price Formation"". Crossref, 2014."
"Commodity Markets: Oil, Gold, Agricultural Products, and Price Formation",https://smarticle.tech/en/article/commodity-markets-oil-gold-agricultural-products-and-price-formation-202605180448,Markets,Price Formation and Price Trends in Commodities,https://doi.org/10.1017/9781316416945.006,"""Price Formation and Price Trends in Commodities"". crossref, 2020."
"Commodity Markets: Oil, Gold, Agricultural Products, and Price Formation",https://smarticle.tech/en/article/commodity-markets-oil-gold-agricultural-products-and-price-formation-202605180448,Markets,Modeling Price Volatility for Selected Agricultural Commodities in Ethiopia: The Application of GARCH Models,https://doi.org/10.21203/rs.3.rs-664913/v1,"Tirngo. ""Modeling Price Volatility for Selected Agricultural Commodities in Ethiopia: The Application of GARCH Models"". crossref, 2021."
"Commodity Markets: Oil, Gold, Agricultural Products, and Price Formation",https://smarticle.tech/en/article/commodity-markets-oil-gold-agricultural-products-and-price-formation-202605180448,Markets,The commodities' financialization : price formation and co-movements,https://doi.org/10.70675/37aea3faza817z43d2za425z88be1baad014,"Amine Loutia. ""The commodities' financialization : price formation and co-movements"". crossref, 2023."
"Commodity Markets: Oil, Gold, Agricultural Products, and Price Formation",https://smarticle.tech/en/article/commodity-markets-oil-gold-agricultural-products-and-price-formation-202605180448,Markets,"Dynamic correlations between BRIC and U.S. stock markets: The asymmetric impact of volatility expectations in oil, gold and financial markets",https://doi.org/10.1016/j.jcomm.2017.08.001,"Baris Kocaarslan, Ramazan Sari, Alper Gormus, Ugur Soytas. ""Dynamic correlations between BRIC and U.S. stock markets: The asymmetric impact of volatility expectations in oil, gold and financial markets"". crossref, 2017."
"Commodity Markets: Oil, Gold, Agricultural Products, and Price Formation",https://smarticle.tech/en/article/commodity-markets-oil-gold-agricultural-products-and-price-formation-202605180448,Markets,Chaotic price dynamics of agricultural commodities,https://doi.org/10.33915/etd.2108,"Cromwell, Jeff B. ""Chaotic price dynamics of agricultural commodities"". crossref, 2021."
"Financial Accounting: Balance Sheets, Income Statements, and IFRS",https://smarticle.tech/en/article/financial-accounting-balance-sheets-income-statements-and-ifrs-202605180457,Accounting,Bible,https://archive.org/details/holybiblesoarran01unse,Bible. by Bible. (1200). — Logos Research Systems. ISBN: 1558190198
"Financial Accounting: Balance Sheets, Income Statements, and IFRS",https://smarticle.tech/en/article/financial-accounting-balance-sheets-income-statements-and-ifrs-202605180457,Accounting,Federally chartered corporation,https://openlibrary.org/works/OL158967W,Federally chartered corporation. by United States. General Accounting Office. Accounting and Information Management Division. (1998). — U.S. General Accounting Office
"Financial Accounting: Balance Sheets, Income Statements, and IFRS",https://smarticle.tech/en/article/financial-accounting-balance-sheets-income-statements-and-ifrs-202605180457,Accounting,Financial audit,https://openlibrary.org/works/OL565229W,Financial audit. by United States. General Accounting Office. (1943). — U.S. General Accounting Office [distributor
"Financial Accounting: Balance Sheets, Income Statements, and IFRS",https://smarticle.tech/en/article/financial-accounting-balance-sheets-income-statements-and-ifrs-202605180457,Accounting,Introduction to financial accounting,https://archive.org/details/introductiontofi8th00horn,Introduction to financial accounting. by Charles T. Horngren. (1981). — Prentice Hall PTR. ISBN: 0131479725
"Financial Accounting: Balance Sheets, Income Statements, and IFRS",https://smarticle.tech/en/article/financial-accounting-balance-sheets-income-statements-and-ifrs-202605180457,Accounting,Financial management of health care organizations,https://archive.org/details/financialmanagem0000zelm_y8e5,"Financial management of health care organizations. by William N. Zelman. (2008). — Wiley & Sons, Incorporated, John. ISBN: 9781118466568"
"Financial Accounting: Balance Sheets, Income Statements, and IFRS",https://smarticle.tech/en/article/financial-accounting-balance-sheets-income-statements-and-ifrs-202605180457,Accounting,"From balance sheet to income statement: a study of a transition in accounting thought in the USA, 1926‐1936",https://doi.org/10.1108/09513579710166721,"Buckmaster, Dale and Jones, Scott. ""From balance sheet to income statement: a study of a transition in accounting thought in the USA, 1926‐1936"". *crossref*, 1997."
"Financial Accounting: Balance Sheets, Income Statements, and IFRS",https://smarticle.tech/en/article/financial-accounting-balance-sheets-income-statements-and-ifrs-202605180457,Accounting,"An international comparison of income statement and balance sheet information: Germany, Japan and the US",https://doi.org/10.1080/0963818022000001127,"Black, Ervin L., and John J. White. ""An international comparison of income statement and balance sheet information: Germany, Japan and the US"". crossref, 2003."
"Managerial Accounting: Cost Analysis, Budgeting, and Performance Measurement",https://smarticle.tech/en/article/managerial-accounting-cost-analysis-budgeting-and-performance-measurement-202605180505,Accounting,Managerial Accounting,https://archive.org/details/managerialaccoun00weyg_0,Managerial Accounting. by Jerry J. Weygandt. (1999). — John Wiley & Sons. ISBN: 0470086491
"Managerial Accounting: Cost Analysis, Budgeting, and Performance Measurement",https://smarticle.tech/en/article/managerial-accounting-cost-analysis-budgeting-and-performance-measurement-202605180505,Accounting,Introduction to management accounting,https://archive.org/details/introductiontoma0000horn_b2u9,Introduction to management accounting. by Charles T. Horngren. (1978). — Pearson/Prentice-Hall. ISBN: 0134878361
"Managerial Accounting: Cost Analysis, Budgeting, and Performance Measurement",https://smarticle.tech/en/article/managerial-accounting-cost-analysis-budgeting-and-performance-measurement-202605180505,Accounting,Cost accounting,https://archive.org/details/costaccounting00char,"Cost accounting. by Charles T. Horngren, George Foster, Srikant M. Datar. (1962). — Pearson Education, Limited. ISBN: 9780137605545"
"Managerial Accounting: Cost Analysis, Budgeting, and Performance Measurement",https://smarticle.tech/en/article/managerial-accounting-cost-analysis-budgeting-and-performance-measurement-202605180505,Accounting,Introduction to managerial accounting,https://archive.org/details/introductiontoma0000unse_v3o3,"Introduction to managerial accounting. by Peter C. Brewer, Ray H. Garrison, Eric Noreen. (2003). — McGraw Hill Higher Education. ISBN: 9780073379357"
"Managerial Accounting: Cost Analysis, Budgeting, and Performance Measurement",https://smarticle.tech/en/article/managerial-accounting-cost-analysis-budgeting-and-performance-measurement-202605180505,Accounting,Financial and Managerial Accounting,https://archive.org/details/financialmanager00need,Financial and Managerial Accounting. by Belverd E. Needles. (1988). — Myself. ISBN: 0618023119
"Managerial Accounting: Cost Analysis, Budgeting, and Performance Measurement",https://smarticle.tech/en/article/managerial-accounting-cost-analysis-budgeting-and-performance-measurement-202605180505,Accounting,Bundle,https://openlibrary.org/works/OL26564115W,Bundle. by Carl S. Warren. (2015). — Cengage Learning. ISBN: 9780357533550
"Managerial Accounting: Cost Analysis, Budgeting, and Performance Measurement",https://smarticle.tech/en/article/managerial-accounting-cost-analysis-budgeting-and-performance-measurement-202605180505,Accounting,Introduction To Accounting And Finance,https://archive.org/details/introductiontoac0000blac,Introduction To Accounting And Finance. by Geoff Black. (2005). — FT Prentice Hall. ISBN: 9780273697947
"Managerial Accounting: Cost Analysis, Budgeting, and Performance Measurement",https://smarticle.tech/en/article/managerial-accounting-cost-analysis-budgeting-and-performance-measurement-202605180505,Accounting,"Standard Costing, Variance Analysis, and Cost Internal Control",https://doi.org/10.4324/9781003486091-15,"Khan, Aman. ""Standard Costing, Variance Analysis, and Cost Internal Control"". crossref, 2025."
"Managerial Accounting: Cost Analysis, Budgeting, and Performance Measurement",https://smarticle.tech/en/article/managerial-accounting-cost-analysis-budgeting-and-performance-measurement-202605180505,Accounting,Improving Managerial Cost Accounting And Product Cost Calculation: A Contemporary Approach,https://doi.org/10.55640/jme-06-02-02,"Jo'rayev Jahongir Ashurboy o'g'li. ""Improving Managerial Cost Accounting And Product Cost Calculation: A Contemporary Approach"". crossref, 2026."
"Managerial Accounting: Cost Analysis, Budgeting, and Performance Measurement",https://smarticle.tech/en/article/managerial-accounting-cost-analysis-budgeting-and-performance-measurement-202605180505,Accounting,Integrating Performance Measurement and Budgeting,https://doi.org/10.5040/9798216980223.ch-006,"Gerasimos A. Gianakis. ""Integrating Performance Measurement and Budgeting"". crossref, 1996."
"Auditing: External Audit Standards, Independence, and Corporate Governance",https://smarticle.tech/en/article/auditing-external-audit-standards-independence-and-corporate-governance-202605180512,Accounting,Scientific Reference,https://archive.org/details/cihm_02923,Bill. by Canada. Legislature. Legislative Assembly.. (2002). — S. Derbishire & G. Desbarats. ISBN: 9780659029829
"Auditing: External Audit Standards, Independence, and Corporate Governance",https://smarticle.tech/en/article/auditing-external-audit-standards-independence-and-corporate-governance-202605180512,Accounting,IT Governance,https://archive.org/details/itgovernanceinte0000cald_s9r6,"IT Governance. by Alan Calder, Steve Watkins. (2005). — IT Governance Ltd. ISBN: 9781789660302"
"Auditing: External Audit Standards, Independence, and Corporate Governance",https://smarticle.tech/en/article/auditing-external-audit-standards-independence-and-corporate-governance-202605180512,Accounting,Principles of auditing,https://archive.org/details/principlesofaudi0000unse_f7b7,"Principles of auditing. by Rick Hayes, Roger Dassen, Arnold Schilder. (2004). — Pearson Education, Limited. ISBN: 0273684108"
"Auditing: External Audit Standards, Independence, and Corporate Governance",https://smarticle.tech/en/article/auditing-external-audit-standards-independence-and-corporate-governance-202605180512,Accounting,Corporate Governance and the Audit Committee,https://doi.org/10.1007/0-306-47655-x_1,"Corporate Governance and the Audit Committee. ""Corporate Governance and the Audit Committee"". Crossref, 2002."
"Auditing: External Audit Standards, Independence, and Corporate Governance",https://smarticle.tech/en/article/auditing-external-audit-standards-independence-and-corporate-governance-202605180512,Accounting,Corporate Governance and Performance of Audit Committee and Internal Audit Functions in an Emerging Economy’s Public Sector,https://doi.org/10.1177/0974686220923789,"Shewangu Dzomira. ""Corporate Governance and Performance of Audit Committee and Internal Audit Functions in an Emerging Economy’s Public Sector"". crossref, 2020."
"Auditing: External Audit Standards, Independence, and Corporate Governance",https://smarticle.tech/en/article/auditing-external-audit-standards-independence-and-corporate-governance-202605180512,Accounting,The Audit Committee: Performing Corporate Governance,https://doi.org/10.1007/b110877,"The Audit Committee. ""The Audit Committee: Performing Corporate Governance"". crossref, 2002."
"Auditing: External Audit Standards, Independence, and Corporate Governance",https://smarticle.tech/en/article/auditing-external-audit-standards-independence-and-corporate-governance-202605180512,Accounting,"Auditor Competence, Auditor Independence, Auditor Experience, Audit Fees and Time Budget Pressure against Fraud Detection",https://doi.org/10.5373/jardcs/v11i12/20193208,"Wike Pratiwi et al. ""Auditor Competence, Auditor Independence, Auditor Experience, Audit Fees and Time Budget Pressure against Fraud Detection"". *crossref*, 2019."
"Auditing: External Audit Standards, Independence, and Corporate Governance",https://smarticle.tech/en/article/auditing-external-audit-standards-independence-and-corporate-governance-202605180512,Accounting,Audit Committee Oversight of External Audit,https://doi.org/10.5040/9781784514471.chaptere6,"Audit Committee Oversight of External Audit. ""Audit Committee Oversight of External Audit"". *crossref*, 2025."
"Auditing: External Audit Standards, Independence, and Corporate Governance",https://smarticle.tech/en/article/auditing-external-audit-standards-independence-and-corporate-governance-202605180512,Accounting,Addressing the Auditor Independence Puzzle: Regulatory Models and Proposal for Reform,https://doi.org/10.2139/ssrn.3476683,"Gelter, Martin, and Aurelio Gurrea-Martínez. ""Addressing the Auditor Independence Puzzle: Regulatory Models and Proposal for Reform"". crossref, 2019."
"Auditing: External Audit Standards, Independence, and Corporate Governance",https://smarticle.tech/en/article/auditing-external-audit-standards-independence-and-corporate-governance-202605180512,Accounting,A Proposed Framework Emphasizing Auditor Reliability over Auditor Independence,https://doi.org/10.2308/acch.2003.17.3.257,"Taylor, Mark H., F. Todd DeZoort, Edward Munn, and Martha Wetterhall Thomas. ""A Proposed Framework Emphasizing Auditor Reliability over Auditor Independence"". crossref, 2003."
"Brand Management: Brand Identity, Equity, and Consumer Loyalty",https://smarticle.tech/en/article/brand-management-brand-identity-equity-and-consumer-loyalty-202605180520,Marketing,Effects of Corporate Social Responsibility on consumer brand loyalty,https://doi.org/10.7819/RBGN.V21I3.4003,"Rivera, J., Bigné, E., Currás-Pérez, R. ""Effects of Corporate Social Responsibility on consumer brand loyalty"". semantic_scholar_foundational, 2021."
"Brand Management: Brand Identity, Equity, and Consumer Loyalty",https://smarticle.tech/en/article/brand-management-brand-identity-equity-and-consumer-loyalty-202605180520,Marketing,CSR and Consumer Loyalty: Moderating Role of Consumer Characteristics: A comparative study of the banking Industry,https://doi.org/10.47067/ramss.v6i1.293,"Mirza, F., Hasan, A., Younas, S., & Ghazi, B. R. ""CSR and Consumer Loyalty: Moderating Role of Consumer Characteristics: A comparative study of the banking Industry"". semantic_scholar_foundational, 2023."
"Brand Management: Brand Identity, Equity, and Consumer Loyalty",https://smarticle.tech/en/article/brand-management-brand-identity-equity-and-consumer-loyalty-202605180520,Marketing,Factors Influencing of Social Media on Consumer Perception and Purchase Intention Towards Brand Loyalty: A Conceptual Paper,https://doi.org/10.26668/businessreview/2023.v8i5.1571,"V. Kumaradeepan, Ferdous Azam, J. Tham. ""Factors Influencing of Social Media on Consumer Perception and Purchase Intention Towards Brand Loyalty: A Conceptual Paper"". semantic_scholar_foundational, 2023."
"Brand Management: Brand Identity, Equity, and Consumer Loyalty",https://smarticle.tech/en/article/brand-management-brand-identity-equity-and-consumer-loyalty-202605180520,Marketing,Exploring the Influence of Positive- and-Negative Electronic Word of Mouth on Online Consumer Behaviour and Customer Loyalty,https://doi.org/10.1177/23197145241229915,"Velnadar, R., Chelliah Kumaravel, S., Abdul Lathief, J. T., Jayacyril, C. M., Rohit, Olson, B. J., & Parayitam, S. ""Exploring the Influence of Positive- and-Negative Electronic Word of Mouth on Online Consumer Behaviour and Customer Loyalty"". semantic_scholar_foundational, 2024."
"Brand Management: Brand Identity, Equity, and Consumer Loyalty",https://smarticle.tech/en/article/brand-management-brand-identity-equity-and-consumer-loyalty-202605180520,Marketing,The Effectiveness of Personalized Marketing Strategies on Consumer Engagement and Loyalty (Evidence from KSA),https://doi.org/10.52133/ijrsp.v5.56.11,"Nabil Tarifi, Reem Bakhsh. ""The Effectiveness of Personalized Marketing Strategies on Consumer Engagement and Loyalty (Evidence from KSA)"". semantic_scholar_foundational, ."
"Digital Marketing: SEO, Content Strategy, and Performance Analytics",https://smarticle.tech/en/article/digital-marketing-seo-content-strategy-and-performance-analytics-202605180528,Marketing,Digital content marketing consumption motives in the age of social media: an investigation of relational and monetary outcomes,https://doi.org/10.1108/ajim-07-2022-0347,"Izogo, E. and Mpinganjira, M. ""Digital content marketing consumption motives in the age of social media: an investigation of relational and monetary outcomes"". *semantic_scholar_foundational*, 2023."
"Digital Marketing: SEO, Content Strategy, and Performance Analytics",https://smarticle.tech/en/article/digital-marketing-seo-content-strategy-and-performance-analytics-202605180528,Marketing,The Effect of Content Marketing in Social Media on Brand Loyalty and Purchase Intention,https://doi.org/10.29226/tr1001.2022.318,"Khadija Jafarova, Metehan Tolon. ""The Effect of Content Marketing in Social Media on Brand Loyalty and Purchase Intention"". semantic_scholar_foundational, 2022."
"Digital Marketing: SEO, Content Strategy, and Performance Analytics",https://smarticle.tech/en/article/digital-marketing-seo-content-strategy-and-performance-analytics-202605180528,Marketing,"Exploration of the Role of Tiktok Content: Influencer Strategy, Affiliate Marketing, and Online Customer Reviews in Influencing Generation Z Purchasin",https://doi.org/10.58905/athena.v2i2.287,"Fitria, F. et al. ""Exploration of the Role of Tiktok Content: Influencer Strategy, Affiliate Marketing, and Online Customer Reviews in Influencing Generation Z Purchasing Decisions at Shopee"". semantic_scholar_foundational, 2024."
"Digital Marketing: SEO, Content Strategy, and Performance Analytics",https://smarticle.tech/en/article/digital-marketing-seo-content-strategy-and-performance-analytics-202605180528,Marketing,The Influence of Google Ads Campaigns and Digital Marketing Content Strategy on Sales Conversion Rates: at PT XXX,https://doi.org/10.38035/dijemss.v5i4.2542,"Ardaman Syaputra, Hariandy Hasbi. ""The Influence of Google Ads Campaigns and Digital Marketing Content Strategy on Sales Conversion Rates: at PT XXX"". semantic_scholar_foundational, 2024."
"Digital Marketing: SEO, Content Strategy, and Performance Analytics",https://smarticle.tech/en/article/digital-marketing-seo-content-strategy-and-performance-analytics-202605180528,Marketing,The Influence of Influencer Marketing Strategy on Generation Z Consumer Purchasing Behavior,https://doi.org/10.55927/ajma.v3i4.10834,"Putu Saroyini, Andiena Nindya Putri PA. ""The Influence of Influencer Marketing Strategy on Generation Z Consumer Purchasing Behavior"". semantic_scholar_foundational, 2024."
"Digital Marketing: SEO, Content Strategy, and Performance Analytics",https://smarticle.tech/en/article/digital-marketing-seo-content-strategy-and-performance-analytics-202605180528,Marketing,THE EFFECT ON DIGITAL CONTENT MARKETİNG ON ONLINE PURCHASE INTENTION: THE MODERATOR ROLE OF AGE AND GENDER VARİABLES,https://doi.org/10.48070/erciyesakademi.1232623,"Miray Gülsoy, Leyla Leblebici Koçer. ""THE EFFECT ON DIGITAL CONTENT MARKETİNG ON ONLINE PURCHASE INTENTION: THE MODERATOR ROLE OF AGE AND GENDER VARİABLES"". semantic_scholar_foundational, 2023."
"Digital Marketing: SEO, Content Strategy, and Performance Analytics",https://smarticle.tech/en/article/digital-marketing-seo-content-strategy-and-performance-analytics-202605180528,Marketing,Role of Content Marketing and it’s Potential on Lead Generation,https://doi.org/10.36295/asro.2020.231710,"Aryik Gupta, Nayana Nimkar. ""Role of Content Marketing and it’s Potential on Lead Generation"". semantic_scholar_foundational, 2020."
"Digital Marketing: SEO, Content Strategy, and Performance Analytics",https://smarticle.tech/en/article/digital-marketing-seo-content-strategy-and-performance-analytics-202605180528,Marketing,"Social media marketing strategy: definition, conceptualization, taxonomy, validation, and future agenda",https://doi.org/10.1007/s11747-020-00733-3,"Li, Fangfang; Larimo, J.; Leonidou, Leonidas C. ""Social media marketing strategy: definition, conceptualization, taxonomy, validation, and future agenda"". Journal of the Academy of Marketing Science, 2020."
"Digital Marketing: SEO, Content Strategy, and Performance Analytics",https://smarticle.tech/en/article/digital-marketing-seo-content-strategy-and-performance-analytics-202605180528,Marketing,Social media marketing strategy: The impact of firm generated content on customer based brand equity in retail industry,https://doi.org/10.1080/13527266.2023.2300076,"Al-Abdallah, G., R. Barzani, A. Dandis, and M. Eid. ""Social media marketing strategy: The impact of firm generated content on customer based brand equity in retail industry"". semantic_scholar_foundational, 2024."
"Digital Marketing: SEO, Content Strategy, and Performance Analytics",https://smarticle.tech/en/article/digital-marketing-seo-content-strategy-and-performance-analytics-202605180528,Marketing,Marketing,https://openlibrary.org/works/OL31045479W,Marketing. by Jerry Ramonyai. (2021). — Independently Published. ISBN: 9798777301260
"Consumer Behaviour: Decision-Making Processes, Motivation, and Segmentation",https://smarticle.tech/en/article/consumer-behaviour-decision-making-processes-motivation-and-segmentation-202605180540,Marketing,Nudge,https://archive.org/details/nudgeim_tha_2008_00_2497,"Nudge. by Richard H. Thaler, Cass R. Sunstein. (2008). — Penguin Books, Limited. ISBN: 9780525508526"
"Consumer Behaviour: Decision-Making Processes, Motivation, and Segmentation",https://smarticle.tech/en/article/consumer-behaviour-decision-making-processes-motivation-and-segmentation-202605180540,Marketing,Consumer behavior,https://archive.org/details/consumerbehavior0000schi_3rdED.,"Consumer behavior. by Leon G. Schiffman, Leslie Lazar Kanuk. (1978). — Prentice Hall. ISBN: 013082190X"
"Consumer Behaviour: Decision-Making Processes, Motivation, and Segmentation",https://smarticle.tech/en/article/consumer-behaviour-decision-making-processes-motivation-and-segmentation-202605180540,Marketing,Consumer behaviour,https://archive.org/details/consumerbehaviou0000east,"Consumer behaviour. by Robert East, Marc Vanhuele, Malcolm Wright. (1997). — Prentice Hall. ISBN: 152973083X"
"Consumer Behaviour: Decision-Making Processes, Motivation, and Segmentation",https://smarticle.tech/en/article/consumer-behaviour-decision-making-processes-motivation-and-segmentation-202605180540,Marketing,The Cambridge Handbook of Psychology and Economic Behaviour,https://openlibrary.org/works/OL20591308W,The Cambridge Handbook of Psychology and Economic Behaviour. by Alan Lewis. (2008). — Cambridge University Press. ISBN: 131667634X
"Consumer Behaviour: Decision-Making Processes, Motivation, and Segmentation",https://smarticle.tech/en/article/consumer-behaviour-decision-making-processes-motivation-and-segmentation-202605180540,Marketing,"Restaurant patronage during the COVID-19 pandemic and the protection motivation theory: influence of consumers’ socio-demographic, situational, and ps",https://doi.org/10.1080/15378020.2021.2006036,"Byrd, K., Fan, A., Her, E., Liu, Y., Leitch, S., Almanza, B. ""Restaurant patronage during the COVID-19 pandemic and the protection motivation theory: influence of consumers’ socio-demographic, situational, and psychographic factors"". semantic_scholar_foundational, 2021."
"Consumer Behaviour: Decision-Making Processes, Motivation, and Segmentation",https://smarticle.tech/en/article/consumer-behaviour-decision-making-processes-motivation-and-segmentation-202605180540,Marketing,"Hope, fear, and consumer behavioral change amid COVID‐19: Application of protection motivation theory",https://doi.org/10.1111/ijcs.12700,"Kim, Jiyoung, et al. ""Hope, fear, and consumer behavioral change amid COVID‐19: Application of protection motivation theory"". *semantic_scholar_foundational*, 2021."
"Consumer Behaviour: Decision-Making Processes, Motivation, and Segmentation",https://smarticle.tech/en/article/consumer-behaviour-decision-making-processes-motivation-and-segmentation-202605180540,Marketing,Consumer Motivation by Using Unified Theory of Acceptance and Use of Technology towards Electric Vehicles,https://doi.org/10.3390/su132112177,"Haider Ali Abbasi, S. K. Johl, Z. H. Shaari, Wajiha Moughal, Muhammad Mazhar, M. A. Musarat, Waqas Rafiq, Asaad Salam Farooqi, Borovkov Aleksey. ""Consumer Motivation by Using Unified Theory of Acceptance and Use of Technology towards Electric Vehicles"". semantic_scholar_foundational, 2021."
"Consumer Behaviour: Decision-Making Processes, Motivation, and Segmentation",https://smarticle.tech/en/article/consumer-behaviour-decision-making-processes-motivation-and-segmentation-202605180540,Marketing,Utilitarian and/or hedonic shopping - consumer motivation to purchase in smart stores,https://doi.org/10.1108/imds-04-2022-0250,"Yu-Wei Chang, P. Hsu, Jiahe Chen, Wen-Lung Shiau, Ni Xu. ""Utilitarian and/or hedonic shopping - consumer motivation to purchase in smart stores"". semantic_scholar_foundational, 2023."
"Consumer Behaviour: Decision-Making Processes, Motivation, and Segmentation",https://smarticle.tech/en/article/consumer-behaviour-decision-making-processes-motivation-and-segmentation-202605180540,Marketing,Fashion Consumers’ Channel Switching Behavior During the COVID-19: Protection Motivation Theory in the Extended Planned Behavior Framework,https://doi.org/10.1177/0887302X20986521,"Song‐yi Youn, J. E. Lee, Jung E. Ha‐Brookshire. ""Fashion Consumers’ Channel Switching Behavior During the COVID-19: Protection Motivation Theory in the Extended Planned Behavior Framework"". semantic_scholar_foundational, 2021."
