Academic Concept,Concept URL,Subcategory,Reference Title,Reference URL,Citation
"Arabic Rhetoric (Balagha): Discipline, Schools, and Classical Texts",https://smarticle.tech/en/article/arabic-rhetoric-balagha-discipline-schools-and-classical-texts-202605120745,Arabic Rhetoric,How to write in Arabic,https://openlibrary.org/works/OL18347704W,How to write in Arabic. by El Mustapha Lahlali. (2009). — Edinburgh University Press. ISBN: 9781474457378
"Arabic Rhetoric (Balagha): Discipline, Schools, and Classical Texts",https://smarticle.tech/en/article/arabic-rhetoric-balagha-discipline-schools-and-classical-texts-202605120745,Arabic Rhetoric,The power of oratory in the medieval Muslim world,https://archive.org/details/poweroforatoryin0000jone,The power of oratory in the medieval Muslim world. by Linda G. Jones. (2012). — Cambridge University Press. ISBN: 9781107023055
"Arabic Rhetoric (Balagha): Discipline, Schools, and Classical Texts",https://smarticle.tech/en/article/arabic-rhetoric-balagha-discipline-schools-and-classical-texts-202605120745,Arabic Rhetoric,Ghurar al-balāghah,https://openlibrary.org/works/OL4611529W,Ghurar al-balāghah. by Hilāl ibn al-Muḥassin Ṣābī. (1983). — Dār al-Kalimah
"Arabic Rhetoric (Balagha): Discipline, Schools, and Classical Texts",https://smarticle.tech/en/article/arabic-rhetoric-balagha-discipline-schools-and-classical-texts-202605120745,Arabic Rhetoric,The Impact of Incorporating Texts from Nahj al-Balagha of Imam Ali (Peace Be Upon Him) on the Academic Achievement of Fifth-Year Literary Students in,https://doi.org/10.69792/ijhs.24.2.6,"Osama Shawqi Khudair, Muayaed Saeed Khalaf. ""The Impact of Incorporating Texts from Nahj al-Balagha of Imam Ali (Peace Be Upon Him) on the Academic Achievement of Fifth-Year Literary Students in the Subject of Arabic Rhetoric"". crossref, 2024."
"Arabic Rhetoric (Balagha): Discipline, Schools, and Classical Texts",https://smarticle.tech/en/article/arabic-rhetoric-balagha-discipline-schools-and-classical-texts-202605120745,Arabic Rhetoric,Unity of Form and Content in Translations of Arabic Classical Texts,https://doi.org/10.5220/0012488000003792,"Muhiddin Nurullayev. ""Unity of Form and Content in Translations of Arabic Classical Texts"". crossref, 2023."
Metaphor and Simile (Isti'ara and Tashbih) in Classical Arabic Poetry,https://smarticle.tech/en/article/metaphor-and-simile-isti-ara-and-tashbih-in-classical-arabic-poetry-202605120752,Arabic Rhetoric,Poetics,https://archive.org/details/artofpoetry00aris,Poetics. by Aristotle. (1536). — NuVision Publications. ISBN: 1420925989
Metaphor and Simile (Isti'ara and Tashbih) in Classical Arabic Poetry,https://smarticle.tech/en/article/metaphor-and-simile-isti-ara-and-tashbih-in-classical-arabic-poetry-202605120752,Arabic Rhetoric,Manhaj al-baḥth al-adabī,https://openlibrary.org/works/OL31461759W,Manhaj al-baḥth al-adabī. by ʻAlī Jawād Ṭāhir. (1972). — Maktabat al-Nahḍah. ISBN: 9786144191187
Metaphor and Simile (Isti'ara and Tashbih) in Classical Arabic Poetry,https://smarticle.tech/en/article/metaphor-and-simile-isti-ara-and-tashbih-in-classical-arabic-poetry-202605120752,Arabic Rhetoric,A tenth-century document of Arabic literary theory and criticism,https://openlibrary.org/works/OL1608511W,A tenth-century document of Arabic literary theory and criticism. by Muḥammad ibn al-Ṭayyib Bāqillānī. (1950). — University of Chicago Press. ISBN: 0226310205
Metaphor and Simile (Isti'ara and Tashbih) in Classical Arabic Poetry,https://smarticle.tech/en/article/metaphor-and-simile-isti-ara-and-tashbih-in-classical-arabic-poetry-202605120752,Arabic Rhetoric,Literary criticism in medieval Arabic-Islamic culture,https://openlibrary.org/works/OL2206068W,Literary criticism in medieval Arabic-Islamic culture. by Wen-chin Ouyang. (1997). — Edinburgh University Press. ISBN: 9781474471497
Metaphor and Simile (Isti'ara and Tashbih) in Classical Arabic Poetry,https://smarticle.tech/en/article/metaphor-and-simile-isti-ara-and-tashbih-in-classical-arabic-poetry-202605120752,Arabic Rhetoric,"Muḥammad Ghunaymī Hilāl, nāqidan wa-rāʾidan fī dirāsat al-adab al-muqāran",https://openlibrary.org/works/OL18516656W,"Muḥammad Ghunaymī Hilāl, nāqidan wa-rāʾidan fī dirāsat al-adab al-muqāran. by Muḥammad Ghunaymī Hilāl. (1996). — Dar al-Fikr al-Arabi. ISBN: 9789771007746"
Metaphor and Simile (Isti'ara and Tashbih) in Classical Arabic Poetry,https://smarticle.tech/en/article/metaphor-and-simile-isti-ara-and-tashbih-in-classical-arabic-poetry-202605120752,Arabic Rhetoric,Arabic poetry in the post-classical age,https://doi.org/10.1017/chol9780521771603.003,"Salma Khadra Jayyusi. ""Arabic poetry in the post-classical age"". crossref, 2006."
Metaphor and Simile (Isti'ara and Tashbih) in Classical Arabic Poetry,https://smarticle.tech/en/article/metaphor-and-simile-isti-ara-and-tashbih-in-classical-arabic-poetry-202605120752,Arabic Rhetoric,Method of Analogy (Uslub Al-Tashbih) in Arabic and Chinese Rhetoric: the Analysis and Comparative Study,https://doi.org/10.26417/ejls.v4i3.p60-64,"Li Ying, Nazri Atoh, Suo Yan Mei. ""Method of Analogy (Uslub Al-Tashbih) in Arabic and Chinese Rhetoric: the Analysis and Comparative Study"". crossref, 2018."
Metaphor and Simile (Isti'ara and Tashbih) in Classical Arabic Poetry,https://smarticle.tech/en/article/metaphor-and-simile-isti-ara-and-tashbih-in-classical-arabic-poetry-202605120752,Arabic Rhetoric,Metaphor in Hebrew Medieval Poetry,https://doi.org/10.1163/9789047405122_011,"Yosef Tobi, Murray Rosovsky. ""Metaphor in Hebrew Medieval Poetry"". crossref, 2004."
Metaphor and Simile (Isti'ara and Tashbih) in Classical Arabic Poetry,https://smarticle.tech/en/article/metaphor-and-simile-isti-ara-and-tashbih-in-classical-arabic-poetry-202605120752,Arabic Rhetoric,A Comparative Study on the Traditions of Western Rhetoric and Arabic Rhetoric,https://doi.org/10.18630/kaall.2007.11.2.001,"Heeman Sah. ""A Comparative Study on the Traditions of Western Rhetoric and Arabic Rhetoric"". crossref, 2007."
Fasaha and Literary Eloquence: Criteria of Excellence in Arabic Prose,https://smarticle.tech/en/article/fasaha-and-literary-eloquence-criteria-of-excellence-in-arabic-prose-202605120758,Arabic Rhetoric,The power of oratory in the medieval Muslim world,https://archive.org/details/poweroforatoryin0000jone,The power of oratory in the medieval Muslim world. by Linda G. Jones. (2012). — Cambridge University Press. ISBN: 9781107023055
Fasaha and Literary Eloquence: Criteria of Excellence in Arabic Prose,https://smarticle.tech/en/article/fasaha-and-literary-eloquence-criteria-of-excellence-in-arabic-prose-202605120758,Arabic Rhetoric,The Prose Poem and the Arabic Tradition,https://doi.org/10.3366/edinburgh/9781474474962.003.0003,"Huda J. Fakhreddine. ""The Prose Poem and the Arabic Tradition"". crossref, 2021."
Fasaha and Literary Eloquence: Criteria of Excellence in Arabic Prose,https://smarticle.tech/en/article/fasaha-and-literary-eloquence-criteria-of-excellence-in-arabic-prose-202605120758,Arabic Rhetoric,The Arabic Prose Poem in Iraq,https://doi.org/10.3366/edinburgh/9781474462747.003.0018,"Sinan Antoon. ""The Arabic Prose Poem in Iraq"". *crossref*, 2021."
Fasaha and Literary Eloquence: Criteria of Excellence in Arabic Prose,https://smarticle.tech/en/article/fasaha-and-literary-eloquence-criteria-of-excellence-in-arabic-prose-202605120758,Arabic Rhetoric,Wadiʿ Saʿadeh and the Third Generation of Prose Poets: An Arabic Poetics of Translation and Exophony,https://doi.org/10.3366/edinburgh/9781474474962.003.0008,"Huda J. Fakhreddine. ""Wadiʿ Saʿadeh and the Third Generation of Prose Poets: An Arabic Poetics of Translation and Exophony"". crossref, 2021."
Fasaha and Literary Eloquence: Criteria of Excellence in Arabic Prose,https://smarticle.tech/en/article/fasaha-and-literary-eloquence-criteria-of-excellence-in-arabic-prose-202605120758,Arabic Rhetoric,The Arabic Prose Poem,https://doi.org/10.3366/edinburgh/9781474474962.001.0001,"Huda J. Fakhreddine. ""The Arabic Prose Poem"". Edinburgh University Press, 2021."
Arabic Lexicography: Classical Dictionaries from Khalil to Lisan al-Arab,https://smarticle.tech/en/article/arabic-lexicography-classical-dictionaries-from-khalil-to-lisan-al-arab-202605120805,Arabic Vocabulary,Al- Saq 'ala al-Saq,https://openlibrary.org/works/OL10919696W,"Al- Saq 'ala al-Saq. by Aḥmad Fāris Shidyāq, Humphrey Davies. (1855). — Dār Maktabat al-Ḥayāh. ISBN: 9953554064"
Arabic Lexicography: Classical Dictionaries from Khalil to Lisan al-Arab,https://smarticle.tech/en/article/arabic-lexicography-classical-dictionaries-from-khalil-to-lisan-al-arab-202605120805,Arabic Vocabulary,al-Lughah al-ʻArabīyah wa-al-taʻrīb fī al-ʻaṣr al-ḥadīth,https://openlibrary.org/works/OL11211011W,al-Lughah al-ʻArabīyah wa-al-taʻrīb fī al-ʻaṣr al-ḥadīth. by ʻAbd al-Karīm Khalīfah. (1987). — Majmaʻ al-Lughah al-ʻArabīyah al-Urdunī
Arabic Lexicography: Classical Dictionaries from Khalil to Lisan al-Arab,https://smarticle.tech/en/article/arabic-lexicography-classical-dictionaries-from-khalil-to-lisan-al-arab-202605120805,Arabic Vocabulary,al- Lughah al-ʻArabīyah,https://openlibrary.org/works/OL13078218W,al- Lughah al-ʻArabīyah. by Ḥasan Nawfal. (2000). — al-Yāzūrī
Arabic Lexicography: Classical Dictionaries from Khalil to Lisan al-Arab,https://smarticle.tech/en/article/arabic-lexicography-classical-dictionaries-from-khalil-to-lisan-al-arab-202605120805,Arabic Vocabulary,al-Istishhād fī al-muʻjam al-lughawī al-tārīkhī,https://openlibrary.org/works/OL32921590W,al-Istishhād fī al-muʻjam al-lughawī al-tārīkhī. by Muṣṭafá Muḥammad Ṣalāḥ. (2012). — ʻĀlam al-Kutub. ISBN: 9789772328314
Arabic Lexicography: Classical Dictionaries from Khalil to Lisan al-Arab,https://smarticle.tech/en/article/arabic-lexicography-classical-dictionaries-from-khalil-to-lisan-al-arab-202605120805,Arabic Vocabulary,Khalil Ibn Ahmad Al-Farahidi : His Contribution to Arabic Linguistics,https://doi.org/10.64487/fjaru.v40a12,"Islam, Md. Minarul, and. ""Khalil Ibn Ahmad Al-Farahidi : His Contribution to Arabic Linguistics"". crossref, 2025."
Semantic Change and Conceptual Development in the Arabic Lexicon,https://smarticle.tech/en/article/semantic-change-and-conceptual-development-in-the-arabic-lexicon-202605120811,Arabic Vocabulary,Bible,https://archive.org/details/holybiblesoarran01unse,Bible. by Bible. (1200). — E.F. Backus. ISBN: 0564069019
Semantic Change and Conceptual Development in the Arabic Lexicon,https://smarticle.tech/en/article/semantic-change-and-conceptual-development-in-the-arabic-lexicon-202605120811,Arabic Vocabulary,Al- Saq 'ala al-Saq,https://openlibrary.org/works/OL10919696W,"Al- Saq 'ala al-Saq. by Aḥmad Fāris Shidyāq, Humphrey Davies. (1855). — Dar maktabat al-hayah. ISBN: 9781479897544"
Semantic Change and Conceptual Development in the Arabic Lexicon,https://smarticle.tech/en/article/semantic-change-and-conceptual-development-in-the-arabic-lexicon-202605120811,Arabic Vocabulary,Wörterbuch der klassischen arabischen Sprache,https://openlibrary.org/works/OL18738684W,Wörterbuch der klassischen arabischen Sprache. by Manfred Ullmann. (1970). — Harrassowitz Verlag. ISBN: 9783447038058
Semantic Change and Conceptual Development in the Arabic Lexicon,https://smarticle.tech/en/article/semantic-change-and-conceptual-development-in-the-arabic-lexicon-202605120811,Arabic Vocabulary,Arabic lexicography,https://archive.org/details/arabiclexicograp0000john_z1x1,Arabic lexicography. by John A. Haywood. (1960). — E. J. Brill
Semantic Change and Conceptual Development in the Arabic Lexicon,https://smarticle.tech/en/article/semantic-change-and-conceptual-development-in-the-arabic-lexicon-202605120811,Arabic Vocabulary,al- Lughah al-ʻArabīyah,https://openlibrary.org/works/OL13078218W,al- Lughah al-ʻArabīyah. by Ḥasan Nawfal. (2000). — Al-Yāzūrī
"Arabic Loanwords: Borrowings from Persian, Greek, and Modern Languages",https://smarticle.tech/en/article/arabic-loanwords-borrowings-from-persian-greek-and-modern-languages-202605120817,Arabic Vocabulary,Arabic loan-words in Malay,https://openlibrary.org/works/OL4950756W,Arabic loan-words in Malay. by Muhammad Abdul Jabbar Beg. (1977). — University of Malaya Press. ISBN: 967999001X
"Arabic Loanwords: Borrowings from Persian, Greek, and Modern Languages",https://smarticle.tech/en/article/arabic-loanwords-borrowings-from-persian-greek-and-modern-languages-202605120817,Arabic Vocabulary,Arabic loanwords in Malay,https://openlibrary.org/works/OL10361210W,Arabic loanwords in Malay. by Daryll Alan Brady. (1978)
"Arabic Loanwords: Borrowings from Persian, Greek, and Modern Languages",https://smarticle.tech/en/article/arabic-loanwords-borrowings-from-persian-greek-and-modern-languages-202605120817,Arabic Vocabulary,al-Muʻarrab wa-al-dakhīl wa-al-alfāẓ al-ʻālamīyah,https://openlibrary.org/works/OL33413246W,al-Muʻarrab wa-al-dakhīl wa-al-alfāẓ al-ʻālamīyah. by Usāmah Rashīd Ṣaffār. (2011). — Dār al-Kutub al-ʻIlmīyah. ISBN: 2745169475
"Arabic Loanwords: Borrowings from Persian, Greek, and Modern Languages",https://smarticle.tech/en/article/arabic-loanwords-borrowings-from-persian-greek-and-modern-languages-202605120817,Arabic Vocabulary,The morphology of loanwords in Urdu,https://openlibrary.org/works/OL32633290W,The morphology of loanwords in Urdu. by Riaz Ahmed Mangrio. (2016). — Cambridge Scholars Publishing. ISBN: 1443871621
"Arabic Loanwords: Borrowings from Persian, Greek, and Modern Languages",https://smarticle.tech/en/article/arabic-loanwords-borrowings-from-persian-greek-and-modern-languages-202605120817,Arabic Vocabulary,A first ethnolinguistic comparison of Arabic loanwords common to Hausa and Swahili,https://openlibrary.org/works/OL1291582W,A first ethnolinguistic comparison of Arabic loanwords common to Hausa and Swahili. by Sergio Baldi. (1988). — Istituto universitario orientale
"Arabic Loanwords: Borrowings from Persian, Greek, and Modern Languages",https://smarticle.tech/en/article/arabic-loanwords-borrowings-from-persian-greek-and-modern-languages-202605120817,Arabic Vocabulary,The Korean Language,https://books.google.com/books,The Korean Language. by Ho-Min Sohn. (2001). — Cambridge University Press. ISBN: 0521369436
"Arabic Loanwords: Borrowings from Persian, Greek, and Modern Languages",https://smarticle.tech/en/article/arabic-loanwords-borrowings-from-persian-greek-and-modern-languages-202605120817,Arabic Vocabulary,Persian Sufi Poem : Vocabulary and Terminology,https://openlibrary.org/works/OL21309922W,Persian Sufi Poem : Vocabulary and Terminology. by Bo Utas. (2017). — Taylor & Francis Group. ISBN: 113805884X
"Arabic Loanwords: Borrowings from Persian, Greek, and Modern Languages",https://smarticle.tech/en/article/arabic-loanwords-borrowings-from-persian-greek-and-modern-languages-202605120817,Arabic Vocabulary,A Persian Sufi poem,https://openlibrary.org/works/OL6510978W,A Persian Sufi poem. by Bo Utas. (1978). — Curzon Press. ISBN: 0700700168
"Arabic Loanwords: Borrowings from Persian, Greek, and Modern Languages",https://smarticle.tech/en/article/arabic-loanwords-borrowings-from-persian-greek-and-modern-languages-202605120817,Arabic Vocabulary,On the Middle Iranian Borrowings in Qurʾānic (and Pre-Islamic) Arabic,https://doi.org/10.1163/9789004343047_011,"Cheung, Johnny. ""On the Middle Iranian Borrowings in Qurʾānic (and Pre-Islamic) Arabic"". *crossref*, 2017."
"Arabic Loanwords: Borrowings from Persian, Greek, and Modern Languages",https://smarticle.tech/en/article/arabic-loanwords-borrowings-from-persian-greek-and-modern-languages-202605120817,Arabic Vocabulary,61. Language Contact between Arabic and Modern European Languages,https://doi.org/10.1515/9783110251586.1022,"Edzard, Lutz. ""Language Contact between Arabic and Modern European Languages"". crossref, 2011."
Arabic Phonetics and Makharij al-Huruf: Articulation Points and Manner,https://smarticle.tech/en/article/arabic-phonetics-and-makharij-al-huruf-articulation-points-and-manner-202605120823,Arabic Pronunciation,Arabic phonetics,https://openlibrary.org/works/OL68420W,Arabic phonetics. by Avicenna. (1963). — Sh. Muhammad Ashraf
Arabic Phonetics and Makharij al-Huruf: Articulation Points and Manner,https://smarticle.tech/en/article/arabic-phonetics-and-makharij-al-huruf-articulation-points-and-manner-202605120823,Arabic Pronunciation,Introduction to modern standard Arabic pronunciation and writing,https://archive.org/details/introductiontomo0000unse_k7j0,Introduction to modern standard Arabic pronunciation and writing. by Peter F. Abboud. (1968). — Inter-University Committee for Near Eastern Languages
Arabic Phonetics and Makharij al-Huruf: Articulation Points and Manner,https://smarticle.tech/en/article/arabic-phonetics-and-makharij-al-huruf-articulation-points-and-manner-202605120823,Arabic Pronunciation,Alif baa with multimedia,https://openlibrary.org/works/OL2625714W,Alif baa with multimedia. by Kristen Brustad. (2009). — Georgetown University Press. ISBN: 9781589015081
Arabic Phonetics and Makharij al-Huruf: Articulation Points and Manner,https://smarticle.tech/en/article/arabic-phonetics-and-makharij-al-huruf-articulation-points-and-manner-202605120823,Arabic Pronunciation,Alif Baa,https://archive.org/details/alifbaaintroduct0000kris,"Alif Baa. by Kristen Brustad, Mahmoud Al-Batal, Abbas Al-Tonsi. (1996). — Georgetown University Press. ISBN: 9781626161221"
Arabic Phonetics and Makharij al-Huruf: Articulation Points and Manner,https://smarticle.tech/en/article/arabic-phonetics-and-makharij-al-huruf-articulation-points-and-manner-202605120823,Arabic Pronunciation,Makhārij al-ḥurūf,https://openlibrary.org/works/OL68433W,"Makhārij al-ḥurūf. by Avicenna. (1969). — Da Afghānistān da ʻUlūmo Akādemī, da Zhabo aw Adabiyāto Instītūt"
Arabic Phonetics and Makharij al-Huruf: Articulation Points and Manner,https://smarticle.tech/en/article/arabic-phonetics-and-makharij-al-huruf-articulation-points-and-manner-202605120823,Arabic Pronunciation,"Makhārij al-ḥurūf, ya, Asbāb ḥudūs̲ al-ḥurūf",https://openlibrary.org/works/OL15273625W,"Makhārij al-ḥurūf, ya, Asbāb ḥudūs̲ al-ḥurūf. by Avicenna. (1969). — Bunyād-i Farhang-i Īrān"
Arabic Phonetics and Makharij al-Huruf: Articulation Points and Manner,https://smarticle.tech/en/article/arabic-phonetics-and-makharij-al-huruf-articulation-points-and-manner-202605120823,Arabic Pronunciation,"Makhārij al-ḥurūf, yā, Asbāb-i ḥudūs̲ al-ḥurūf",https://openlibrary.org/works/OL15273626W,"Makhārij al-ḥurūf, yā, Asbāb-i ḥudūs̲ al-ḥurūf. by Avicenna. (1954). — Dānishgah Tihrān"
Tajweed: Rules of Quranic Recitation and Phonological Precision,https://smarticle.tech/en/article/tajweed-rules-of-quranic-recitation-and-phonological-precision-202605120830,Arabic Pronunciation,Tajweed Diagrams,https://openlibrary.org/works/OL39788448W,Tajweed Diagrams. by Khadeejah Akyurt. (2013). — CreateSpace Independent Publishing Platform. ISBN: 9781493609390
Tajweed: Rules of Quranic Recitation and Phonological Precision,https://smarticle.tech/en/article/tajweed-rules-of-quranic-recitation-and-phonological-precision-202605120830,Arabic Pronunciation,Detailed Pictorial Tajweed,https://openlibrary.org/works/OL29467863W,Detailed Pictorial Tajweed. by Mustafa Raslan. (2019). — Independently Published. ISBN: 1797612700
Tajweed: Rules of Quranic Recitation and Phonological Precision,https://smarticle.tech/en/article/tajweed-rules-of-quranic-recitation-and-phonological-precision-202605120830,Arabic Pronunciation,Tajweed Made Easy,https://openlibrary.org/works/OL24395084W,"Tajweed Made Easy. by Khalid Idris. (2018). — Lulu Press, Inc.. ISBN: 9781326746230"
Tajweed: Rules of Quranic Recitation and Phonological Precision,https://smarticle.tech/en/article/tajweed-rules-of-quranic-recitation-and-phonological-precision-202605120830,Arabic Pronunciation,Madinah Series - Tajweed,https://openlibrary.org/works/OL31029889W,Madinah Series - Tajweed. by Belal Taha. (2021). — Independently Published. ISBN: 9798785555433
Tajweed: Rules of Quranic Recitation and Phonological Precision,https://smarticle.tech/en/article/tajweed-rules-of-quranic-recitation-and-phonological-precision-202605120830,Arabic Pronunciation,Tajweed Rules - Foundation Book 2,https://openlibrary.org/works/OL36273196W,Tajweed Rules - Foundation Book 2. by The Fountain The Fountain Tajweed Institute. (2021). — Independently Published. ISBN: 9798469120056
Tajweed: Rules of Quranic Recitation and Phonological Precision,https://smarticle.tech/en/article/tajweed-rules-of-quranic-recitation-and-phonological-precision-202605120830,Arabic Pronunciation,Tajweed Rules - Foundation Book 1,https://openlibrary.org/works/OL36260485W,Tajweed Rules - Foundation Book 1. by The Fountain The Fountain Tajweed Institute. (2021). — Independently Published. ISBN: 9798469083177
Tajweed: Rules of Quranic Recitation and Phonological Precision,https://smarticle.tech/en/article/tajweed-rules-of-quranic-recitation-and-phonological-precision-202605120830,Arabic Pronunciation,al-Waqf wa-al-ibtidāʼ wa-atharuhumā fī ikhtilāf al-mufassirīn,https://openlibrary.org/works/OL32635772W,al-Waqf wa-al-ibtidāʼ wa-atharuhumā fī ikhtilāf al-mufassirīn. by Aḥmad ʻĪsá Ḥasan Maʻṣarāwī. (2015). — Dār al-Salām lil-Ṭibāʻah wa-al-Nashr wa-al-Tawzīʻ wa-al-Tarjamah. ISBN: 9777171994
Tajweed: Rules of Quranic Recitation and Phonological Precision,https://smarticle.tech/en/article/tajweed-rules-of-quranic-recitation-and-phonological-precision-202605120830,Arabic Pronunciation,Tajweed rules of the Qur'an,https://archive.org/details/tajweedrulesofqu0000czer,Tajweed rules of the Qur'an. by Kareema Carol Czerepinski. (2000). — Dar Al-Khair Islamic Books Publisher. ISBN: 9960934349
Tajweed: Rules of Quranic Recitation and Phonological Precision,https://smarticle.tech/en/article/tajweed-rules-of-quranic-recitation-and-phonological-precision-202605120830,Arabic Pronunciation,Precision in Quranic Arabic Recitation: Leveraging ASR for Tajweed Mastery v1,https://doi.org/10.17504/protocols.io.4r3l298b3v1y/v1,"Khattak, Khalid Ahmad. ""Precision in Quranic Arabic Recitation: Leveraging ASR for Tajweed Mastery"". crossref, 2024."
Tajweed: Rules of Quranic Recitation and Phonological Precision,https://smarticle.tech/en/article/tajweed-rules-of-quranic-recitation-and-phonological-precision-202605120830,Arabic Pronunciation,SMARTAJWEED Automatic Recognition of Arabic Quranic Recitation Rules,https://doi.org/10.5121/csit.2020.101812,"Ali M. Alagrami, Maged M. Eljazzar. ""SMARTAJWEED Automatic Recognition of Arabic Quranic Recitation Rules"". crossref, 2020."
Arabic Prosody (Arud) and the Sixteen Classical Meters,https://smarticle.tech/en/article/arabic-prosody-arud-and-the-sixteen-classical-meters-202605120838,Arabic Prosody,al-Tabyīn wa-al-bayān fī al-ʻarūḍ wa-al-awzān,https://openlibrary.org/works/OL22936010W,al-Tabyīn wa-al-bayān fī al-ʻarūḍ wa-al-awzān. by Mājid Mihannā ʻAlyān. (2007). — Dār al-Hudā lil-Ṭibāʻat wa-al-Nashr. ISBN: 9655280004
Arabic Prosody (Arud) and the Sixteen Classical Meters,https://smarticle.tech/en/article/arabic-prosody-arud-and-the-sixteen-classical-meters-202605120838,Arabic Prosody,الأوزان الشعرية - العروض والقافية,https://openlibrary.org/works/OL16502745W,الأوزان الشعرية - العروض والقافية. by Mohammad Sadiq Al-Karbassi. (2011). — بيت العلم للنابهين. ISBN: 9781902490694
Arabic Prosody (Arud) and the Sixteen Classical Meters,https://smarticle.tech/en/article/arabic-prosody-arud-and-the-sixteen-classical-meters-202605120838,Arabic Prosody,Arabic morphology and phonology,https://openlibrary.org/works/OL4439948W,"Arabic morphology and phonology. by Aḥmad ibn ʻAlī Ibn Masʻūd, Ahmad Ibn Ali Ibn Masud, Joyce Akesson. (2001). — Brill Academic Publishers. ISBN: 9004120289"
Arabic Prosody (Arud) and the Sixteen Classical Meters,https://smarticle.tech/en/article/arabic-prosody-arud-and-the-sixteen-classical-meters-202605120838,Arabic Prosody,Madkhal riyāḍī ilá ʻarūḍ al-shiʻr al-ʻArabī,https://openlibrary.org/works/OL11109945W,Madkhal riyāḍī ilá ʻarūḍ al-shiʻr al-ʻArabī. by Aḥmad Mustajīr. (1987). — A. Mustajīr
Arabic Prosody (Arud) and the Sixteen Classical Meters,https://smarticle.tech/en/article/arabic-prosody-arud-and-the-sixteen-classical-meters-202605120838,Arabic Prosody,Madkhal riyāḍī ilá ʻarūḍ al-shiʻr al-ʻArabī,https://openlibrary.org/works/OL5088391W,Madkhal riyāḍī ilá ʻarūḍ al-shiʻr al-ʻArabī. by Aḥmad Mustajīr. (1987). — A. Mustajīr
Arabic Prosody (Arud) and the Sixteen Classical Meters,https://smarticle.tech/en/article/arabic-prosody-arud-and-the-sixteen-classical-meters-202605120838,Arabic Prosody,"Review: Classical Arabic Verse, History and Theory of 'Arud * Dmitry Frolov: Classical Arabic Verse, History and Theory of 'Arud",https://doi.org/10.1093/jis/13.1.72,"Carter, M. G. ""Review: Classical Arabic Verse, History and Theory of 'Arud"". *Journal of Islamic Studies*, 2002."
Arabic Prosody (Arud) and the Sixteen Classical Meters,https://smarticle.tech/en/article/arabic-prosody-arud-and-the-sixteen-classical-meters-202605120838,Arabic Prosody,Further Remarks On the Modified 'Arud of Arabic Stanzaic Poetry (Andalusi and Non-Andalusi),https://doi.org/10.1163/157006492x00286,"Corriente, F. ""Further Remarks On the Modified 'Arud of Arabic Stanzaic Poetry (Andalusi and Non-Andalusi)"". crossref, 1997."
Arabic Prosody (Arud) and the Sixteen Classical Meters,https://smarticle.tech/en/article/arabic-prosody-arud-and-the-sixteen-classical-meters-202605120838,Arabic Prosody,11. Other Meters and Rhythms,https://doi.org/10.1515/9781400875924-012,"11. Other Meters and Rhythms"". *crossref*, 1965."
Arabic Prosody (Arud) and the Sixteen Classical Meters,https://smarticle.tech/en/article/arabic-prosody-arud-and-the-sixteen-classical-meters-202605120838,Arabic Prosody,Arabic poetry in the post-classical age,https://doi.org/10.1017/chol9780521771603.003,"Salma Khadra Jayyusi. ""Arabic poetry in the post-classical age"". crossref, 2006."
Arabic Prosody (Arud) and the Sixteen Classical Meters,https://smarticle.tech/en/article/arabic-prosody-arud-and-the-sixteen-classical-meters-202605120838,Arabic Prosody,"Description of Architecture in Classical Arabic Poetry from the Perspective of Interarts Studies
                     1",https://doi.org/10.4324/9781003096955-3,"Sumi, Akiko. ""Description of Architecture in Classical Arabic Poetry from the Perspective of Interarts Studies"". crossref, 2023."
"Arabic Orthography: Script Conventions, Hamza Rules, and Spelling Standards",https://smarticle.tech/en/article/arabic-orthography-script-conventions-hamza-rules-and-spelling-standards-202605120844,Arabic Spelling,Syllabaire de la langue arabe,https://openlibrary.org/works/OL10946563W,Syllabaire de la langue arabe. by Octave Victor Houdas. (1889). — Maisonneuve et C. Leclerc
"Arabic Orthography: Script Conventions, Hamza Rules, and Spelling Standards",https://smarticle.tech/en/article/arabic-orthography-script-conventions-hamza-rules-and-spelling-standards-202605120844,Arabic Spelling,Introduction to Qurʼanic script,https://openlibrary.org/works/OL5466637W,Introduction to Qurʼanic script. by Syed Barakat Ahmad. (1984). — Curzon Press. ISBN: 9780333907351
"Arabic Orthography: Script Conventions, Hamza Rules, and Spelling Standards",https://smarticle.tech/en/article/arabic-orthography-script-conventions-hamza-rules-and-spelling-standards-202605120844,Arabic Spelling,al- Lughah al-ʻArabīyah,https://openlibrary.org/works/OL13078218W,al- Lughah al-ʻArabīyah. by Ḥasan Nawfal. (2000). — al-Yāzūrī
