Academic Concept (EN),Academic Concept (AR),Concept URL (EN),Concept URL (AR),Subcategory,Reference Title,Reference URL,Citation (EN),Citation (AR)
"State Formation and Geopolitics: Why States Rise, Fail, and Reform",تشكيل الدول والجيوسياسة: لماذا ترتفع الدول وتفشل وتُصلح.,https://smarticle.tech/en/article/state-formation-and-geopolitics-why-states-rise-fail-and-reform-202605140945,https://smarticle.tech/ar/article/state-formation-and-geopolitics-why-states-rise-fail-and-reform-202605140945,Countries,Ancient History of Korea from the perspective of Archaeology: Theory of State Formation and the Ancient History of the Korean Peninsula,https://doi.org/10.37331/jkah.2023.6.110.59,"dae hwan Kim. ""Ancient History of Korea from the perspective of Archaeology: Theory of State Formation and the Ancient History of the Korean Peninsula"". crossref, 2023.","dae hwan Kim. ""Ancient History of Korea from the perspective of Archaeology: Theory of State Formation and the Ancient History of the Korean Peninsula"". crossref, 2023."
"Human Geography: Population Distribution, Migration, and Urbanisation",الجغرافيا البشرية: توزيع السكان. الهجرة، والتحضر.,https://smarticle.tech/en/article/human-geography-population-distribution-migration-and-urbanisation-202605140953,https://smarticle.tech/ar/article/human-geography-population-distribution-migration-and-urbanisation-202605140953,Countries,Cosmos,https://archive.org/details/cosmossurveyofge00humbrich,Cosmos. by Alexander von Humboldt. (1845). — Johns Hopkins Press. ISBN: 9781432613310,Cosmos. بقلم Alexander von Humboldt. (1845). — Johns Hopkins Press. ردمك: 9781432613310
"Human Geography: Population Distribution, Migration, and Urbanisation",الجغرافيا البشرية: توزيع السكان. الهجرة، والتحضر.,https://smarticle.tech/en/article/human-geography-population-distribution-migration-and-urbanisation-202605140953,https://smarticle.tech/ar/article/human-geography-population-distribution-migration-and-urbanisation-202605140953,Countries,Geography made easy,https://archive.org/details/cihm_52689,"Geography made easy. by Jedidiah Morse. (1784). — Meigs, Bowen & Dana. ISBN: 9780665470035","Geography made easy. بقلم Jedidiah Morse. (1784). — Meigs, Bowen & Dana. ردمك: 9780665470035"
"Human Geography: Population Distribution, Migration, and Urbanisation",الجغرافيا البشرية: توزيع السكان. الهجرة، والتحضر.,https://smarticle.tech/en/article/human-geography-population-distribution-migration-and-urbanisation-202605140953,https://smarticle.tech/ar/article/human-geography-population-distribution-migration-and-urbanisation-202605140953,Countries,Essai politique sur le royaume de la Nouvelle-Espagne,https://archive.org/details/cihm_18544,Essai politique sur le royaume de la Nouvelle-Espagne. by Alexander von Humboldt. (1811). — University of Kentucky Library. ISBN: 0665457413,Essai politique sur le royaume de la Nouvelle-Espagne. بقلم Alexander von Humboldt. (1811). — University of Kentucky Library. ردمك: 0665457413
"Human Geography: Population Distribution, Migration, and Urbanisation",الجغرافيا البشرية: توزيع السكان. الهجرة، والتحضر.,https://smarticle.tech/en/article/human-geography-population-distribution-migration-and-urbanisation-202605140953,https://smarticle.tech/ar/article/human-geography-population-distribution-migration-and-urbanisation-202605140953,Countries,The American gazetteer,https://archive.org/details/cihm_28833,The American gazetteer. by Jedidiah Morse. (1797). — Arno Press. ISBN: 9780665418969,The American gazetteer. بقلم Jedidiah Morse. (1797). — Arno Press. ردمك: 9780665418969
"Human Geography: Population Distribution, Migration, and Urbanisation",الجغرافيا البشرية: توزيع السكان. الهجرة، والتحضر.,https://smarticle.tech/en/article/human-geography-population-distribution-migration-and-urbanisation-202605140953,https://smarticle.tech/ar/article/human-geography-population-distribution-migration-and-urbanisation-202605140953,Countries,The Cultural Landscape,https://archive.org/details/culturallandscap00rube_0,The Cultural Landscape. by James M. Rubenstein. (1983). — West Pub. Co.. ISBN: 013243573X,The Cultural Landscape. بقلم James M. Rubenstein. (1983). — West Pub. Co.. ردمك: 013243573X
"Human Geography: Population Distribution, Migration, and Urbanisation",الجغرافيا البشرية: توزيع السكان. الهجرة، والتحضر.,https://smarticle.tech/en/article/human-geography-population-distribution-migration-and-urbanisation-202605140953,https://smarticle.tech/ar/article/human-geography-population-distribution-migration-and-urbanisation-202605140953,Countries,Unequal migration and urbanisation gains in China,https://doi.org/10.1016/J.JDEVECO.2019.01.009,"P. Combes, P. Combes, S. Démurger, Shi Li, Jianguo Wang. ""Unequal migration and urbanisation gains in China"". semantic_scholar_foundational, 2020.","ب. كومبس، ب. كومبس، س. ديمورغر، شي لي، جيانغاو وانغ. ""الهجرة غير المتكافئة ومكاسب التحضر في الصين"". *semantic_scholar_foundational*، 2020."
"Human Geography: Population Distribution, Migration, and Urbanisation",الجغرافيا البشرية: توزيع السكان. الهجرة، والتحضر.,https://smarticle.tech/en/article/human-geography-population-distribution-migration-and-urbanisation-202605140953,https://smarticle.tech/ar/article/human-geography-population-distribution-migration-and-urbanisation-202605140953,Countries,"Impact of Internal Migration on Population Redistribution in Europe: Urbanisation, Counterurbanisation or Spatial Equilibrium?",https://arxiv.org/abs/1911.03795,"Rowe, Francisco, M. Bell, Aude Bernard, E. Charles‐Edwards, P. Ueffing. ""Impact of Internal Migration on Population Redistribution in Europe: Urbanisation, Counterurbanisation or Spatial Equilibrium?"". semantic_scholar_foundational, 2019.","روي، فرانسيسكو، م. بيل، أود برنارد، إي. تشارلز-إدواردز، ب. أوفينج. ""تأثير الهجرة الداخلية على إعادة التوزيع السكاني في أوروبا: التحضر، أو الهجرة المعاكسة من المدن، أو التوازن المكاني؟"". *semantic_scholar_foundational*، 2019."
"Human Geography: Population Distribution, Migration, and Urbanisation",الجغرافيا البشرية: توزيع السكان. الهجرة، والتحضر.,https://smarticle.tech/en/article/human-geography-population-distribution-migration-and-urbanisation-202605140953,https://smarticle.tech/ar/article/human-geography-population-distribution-migration-and-urbanisation-202605140953,Countries,Did the pandemic bring new features to counter-urbanisation? Evidence from Estonia,https://doi.org/10.1016/j.jrurstud.2022.12.012,"T. Tammaru, Jaak Kliimask, Kadi Kalm, Jānis Zālīte. ""Did the pandemic bring new features to counter-urbanisation? Evidence from Estonia"". Journal of Rural Studies, 2022.","ت. تامارو، ياك كليماسك، كادي كالم، يانيس زاليته. ""هل جلبت الجائحة ميزات جديدة للهجرة المعاكسة من المدن؟ أدلة من إستونيا"". *Journal of Rural Studies*، 2022."
"Human Geography: Population Distribution, Migration, and Urbanisation",الجغرافيا البشرية: توزيع السكان. الهجرة، والتحضر.,https://smarticle.tech/en/article/human-geography-population-distribution-migration-and-urbanisation-202605140953,https://smarticle.tech/ar/article/human-geography-population-distribution-migration-and-urbanisation-202605140953,Countries,‘Hyper’-Urbanisation and migration: A security threat,https://doi.org/10.1016/j.cities.2020.102965,"Soumya Awasthi. ""‘Hyper’-Urbanisation and migration: A security threat"". semantic_scholar_foundational, .","سومييا أفسثي. ""'فرط' التحضر والهجرة: تهديد أمني"". *semantic_scholar_foundational*."
"Human Geography: Population Distribution, Migration, and Urbanisation",الجغرافيا البشرية: توزيع السكان. الهجرة، والتحضر.,https://smarticle.tech/en/article/human-geography-population-distribution-migration-and-urbanisation-202605140953,https://smarticle.tech/ar/article/human-geography-population-distribution-migration-and-urbanisation-202605140953,Countries,Exploring the nexus between migration and urbanisation in the Southern Africa region,https://doi.org/10.20525/ijrbs.v12i10.3114,"Chisasa, Joseph and Khumalo, Prudence. ""Exploring the nexus between migration and urbanisation in the Southern Africa region"". *semantic_scholar_foundational*, 2023.","تشيسا، جوزيف، وخومالو، برودينس. ""استكشاف العلاقة بين الهجرة والتحضر في منطقة جنوب أفريقيا"". *semantic_scholar_foundational*، 2023."
Urban Geography: The Structure and Growth of Metropolitan Areas,جغرافيا الحضر: هيكل ونمو المناطق الحضرية,https://smarticle.tech/en/article/urban-geography-the-structure-and-growth-of-metropolitan-areas-202605141001,https://smarticle.tech/ar/article/urban-geography-the-structure-and-growth-of-metropolitan-areas-202605141001,Cities,Urban Geography,https://openlibrary.org/works/OL21313878W,"Urban Geography. by Tim Hall, Heather Barrett. (2000). — Routledge. ISBN: 0203438450",Urban Geography. بقلم Tim Hall، Heather Barrett. (2000). — Routledge. ردمك: 0203438450
Urban Geography: The Structure and Growth of Metropolitan Areas,جغرافيا الحضر: هيكل ونمو المناطق الحضرية,https://smarticle.tech/en/article/urban-geography-the-structure-and-growth-of-metropolitan-areas-202605141001,https://smarticle.tech/ar/article/urban-geography-the-structure-and-growth-of-metropolitan-areas-202605141001,Cities,Urban Regeneration in the UK,https://archive.org/details/urbanregeneratio0000tall_d7s9,Urban Regeneration in the UK. by Andrew Tallon. (2009). — Taylor & Francis Group. ISBN: 9781351030304,Urban Regeneration in the UK. بقلم Andrew Tallon. (2009). — Taylor & Francis Group. ردمك: 9781351030304
Urban Geography: The Structure and Growth of Metropolitan Areas,جغرافيا الحضر: هيكل ونمو المناطق الحضرية,https://smarticle.tech/en/article/urban-geography-the-structure-and-growth-of-metropolitan-areas-202605141001,https://smarticle.tech/ar/article/urban-geography-the-structure-and-growth-of-metropolitan-areas-202605141001,Cities,The sustainable urban development reader,https://archive.org/details/sustainableurban0000unse_o1r8,"The sustainable urban development reader. by Stephen Wheeler, Timothy Beatley, Stephen M. Wheeler. (2004). — Routledge. ISBN: 9780415707756",The sustainable urban development reader. بقلم Stephen Wheeler، Timothy Beatley، Stephen M. Wheeler. (2004). — Routledge. ردمك: 9780415707756
Urban Geography: The Structure and Growth of Metropolitan Areas,جغرافيا الحضر: هيكل ونمو المناطق الحضرية,https://smarticle.tech/en/article/urban-geography-the-structure-and-growth-of-metropolitan-areas-202605141001,https://smarticle.tech/ar/article/urban-geography-the-structure-and-growth-of-metropolitan-areas-202605141001,Cities,Don't Call It Sprawl,https://openlibrary.org/works/OL2641961W,Don't Call It Sprawl. by William T. Bogart. (2006). — Cambridge University Press. ISBN: 0511246900,Don't Call It Sprawl. بقلم William T. Bogart. (2006). — Cambridge University Press. ردمك: 0511246900
Urban Geography: The Structure and Growth of Metropolitan Areas,جغرافيا الحضر: هيكل ونمو المناطق الحضرية,https://smarticle.tech/en/article/urban-geography-the-structure-and-growth-of-metropolitan-areas-202605141001,https://smarticle.tech/ar/article/urban-geography-the-structure-and-growth-of-metropolitan-areas-202605141001,Cities,Characterizing the polycentric spatial structure of Beijing Metropolitan Region using carpooling big data,https://doi.org/10.1016/j.cities.2020.103040,"Xiaobing Liu, Xuedong Yan, Wen Wang, H. Titheridge, Rui Wang, Yang Liu. ""Characterizing the polycentric spatial structure of Beijing Metropolitan Region using carpooling big data"". semantic_scholar_foundational, 2021.","Xiaobing Liu, Xuedong Yan, Wen Wang, H. Titheridge, Rui Wang, Yang Liu. ""Characterizing the polycentric spatial structure of Beijing Metropolitan Region using carpooling big data"". semantic_scholar_foundational, 2021."
Urban Geography: The Structure and Growth of Metropolitan Areas,جغرافيا الحضر: هيكل ونمو المناطق الحضرية,https://smarticle.tech/en/article/urban-geography-the-structure-and-growth-of-metropolitan-areas-202605141001,https://smarticle.tech/ar/article/urban-geography-the-structure-and-growth-of-metropolitan-areas-202605141001,Cities,Fractal-Based Modeling and Spatial Analysis of Urban Form and Growth: A Case Study of Shenzhen in China,https://arxiv.org/abs/2010.05225,"Man, Xiaoming and Chen, Yanguang. ""Fractal-Based Modeling and Spatial Analysis of Urban Form and Growth: A Case Study of Shenzhen in China"". semantic_scholar_foundational, 2020.","Man, Xiaoming and Chen, Yanguang. ""Fractal-Based Modeling and Spatial Analysis of Urban Form and Growth: A Case Study of Shenzhen in China"". semantic_scholar_foundational, 2020."
Urban Geography: The Structure and Growth of Metropolitan Areas,جغرافيا الحضر: هيكل ونمو المناطق الحضرية,https://smarticle.tech/en/article/urban-geography-the-structure-and-growth-of-metropolitan-areas-202605141001,https://smarticle.tech/ar/article/urban-geography-the-structure-and-growth-of-metropolitan-areas-202605141001,Cities,Carbon Balance Matching Relationships and Spatiotemporal Evolution Patterns in China’s National-Level Metropolitan Areas,https://doi.org/10.3390/land14040800,"Mengqi Liu, Yang Yu, Maomao Zhang, et al. ""Carbon Balance Matching Relationships and Spatiotemporal Evolution Patterns in China’s National-Level Metropolitan Areas"". Land, 2025.","Mengqi Liu, Yang Yu, Maomao Zhang, et al. ""Carbon Balance Matching Relationships and Spatiotemporal Evolution Patterns in China’s National-Level Metropolitan Areas"". Land, 2025."
Urban Geography: The Structure and Growth of Metropolitan Areas,جغرافيا الحضر: هيكل ونمو المناطق الحضرية,https://smarticle.tech/en/article/urban-geography-the-structure-and-growth-of-metropolitan-areas-202605141001,https://smarticle.tech/ar/article/urban-geography-the-structure-and-growth-of-metropolitan-areas-202605141001,Cities,Study on spatial form evolution of traditional villages in Jiuguan under the influence of historic transportation network,https://doi.org/10.1186/s40494-024-01153-0,"Zurui Lin, Yuan Liang, Xiaohui Liu. ""Study on spatial form evolution of traditional villages in Jiuguan under the influence of historic transportation network"". semantic_scholar_foundational, 2024.","Zurui Lin, Yuan Liang, Xiaohui Liu. ""Study on spatial form evolution of traditional villages in Jiuguan under the influence of historic transportation network"". semantic_scholar_foundational, 2024."
Urban Geography: The Structure and Growth of Metropolitan Areas,جغرافيا الحضر: هيكل ونمو المناطق الحضرية,https://smarticle.tech/en/article/urban-geography-the-structure-and-growth-of-metropolitan-areas-202605141001,https://smarticle.tech/ar/article/urban-geography-the-structure-and-growth-of-metropolitan-areas-202605141001,Cities,Understanding spatiotemporal evolution of the surface urban heat island in the Bangkok metropolitan region from 2000 to 2020 using enhanced land surfa,https://doi.org/10.1080/19475705.2023.2174904,"Pan, Luyang, et al. ""Understanding spatiotemporal evolution of the surface urban heat island in the Bangkok metropolitan region from 2000 to 2020 using enhanced land surface temperature"". *semantic_scholar_foundational*, 2023.","Pan, Luyang, et al. ""Understanding spatiotemporal evolution of the surface urban heat island in the Bangkok metropolitan region from 2000 to 2020 using enhanced land surface temperature"". *semantic_scholar_foundational*, 2023."
"City Planning and Infrastructure: Transportation, Zoning, and Smart Cities",تخطيط المدن والبنية التحتية: النقل، التخطيط العمراني، والمدن الذكية.,https://smarticle.tech/en/article/city-planning-and-infrastructure-transportation-zoning-and-smart-cities-202605141010,https://smarticle.tech/ar/article/city-planning-and-infrastructure-transportation-zoning-and-smart-cities-202605141010,Cities,Tomorrow,https://archive.org/details/bwb_P8-CCX-464,Tomorrow. by Ebenezer Howard. (1902). — Routledge. ISBN: 0415317479,Tomorrow. بقلم Ebenezer Howard. (1902). — Routledge. ردمك: 0415317479
"City Planning and Infrastructure: Transportation, Zoning, and Smart Cities",تخطيط المدن والبنية التحتية: النقل، التخطيط العمراني، والمدن الذكية.,https://smarticle.tech/en/article/city-planning-and-infrastructure-transportation-zoning-and-smart-cities-202605141010,https://smarticle.tech/ar/article/city-planning-and-infrastructure-transportation-zoning-and-smart-cities-202605141010,Cities,The Death and Life of Great American Cities,https://archive.org/details/deathlifeofgreat0000jane,The Death and Life of Great American Cities. by Jane Jacobs. (1961). — Brand: Vintage. ISBN: 9780140179484,The Death and Life of Great American Cities. بقلم Jane Jacobs. (1961). — Brand: Vintage. ردمك: 9780140179484
"City Planning and Infrastructure: Transportation, Zoning, and Smart Cities",تخطيط المدن والبنية التحتية: النقل، التخطيط العمراني، والمدن الذكية.,https://smarticle.tech/en/article/city-planning-and-infrastructure-transportation-zoning-and-smart-cities-202605141010,https://smarticle.tech/ar/article/city-planning-and-infrastructure-transportation-zoning-and-smart-cities-202605141010,Cities,Introduction to Urban Housing Design,https://openlibrary.org/works/OL21288654W,Introduction to Urban Housing Design. by Graham Towers. (2013). — Routledge. ISBN: 9781136391842,Introduction to Urban Housing Design. بقلم Graham Towers. (2013). — Routledge. ردمك: 9781136391842
"City Planning and Infrastructure: Transportation, Zoning, and Smart Cities",تخطيط المدن والبنية التحتية: النقل، التخطيط العمراني، والمدن الذكية.,https://smarticle.tech/en/article/city-planning-and-infrastructure-transportation-zoning-and-smart-cities-202605141010,https://smarticle.tech/ar/article/city-planning-and-infrastructure-transportation-zoning-and-smart-cities-202605141010,Cities,Introduction to transportation planning,https://archive.org/details/introductiontotr0000brut_w6p8,"Introduction to transportation planning. by Michael J. Bruton, B. Bruton. (1970). — Hyperion Books. ISBN: 0091580412",Introduction to transportation planning. بقلم Michael J. Bruton، B. Bruton. (1970). — Hyperion Books. ردمك: 0091580412
"City Planning and Infrastructure: Transportation, Zoning, and Smart Cities",تخطيط المدن والبنية التحتية: النقل، التخطيط العمراني، والمدن الذكية.,https://smarticle.tech/en/article/city-planning-and-infrastructure-transportation-zoning-and-smart-cities-202605141010,https://smarticle.tech/ar/article/city-planning-and-infrastructure-transportation-zoning-and-smart-cities-202605141010,Cities,The community planning event manual,https://openlibrary.org/works/OL16938955W,"The community planning event manual. by Nick Wates, John Thompson. (2008). — Routledge. ISBN: 9781138177376",The community planning event manual. بقلم Nick Wates، John Thompson. (2008). — Routledge. ردمك: 9781138177376
"City Planning and Infrastructure: Transportation, Zoning, and Smart Cities",تخطيط المدن والبنية التحتية: النقل، التخطيط العمراني، والمدن الذكية.,https://smarticle.tech/en/article/city-planning-and-infrastructure-transportation-zoning-and-smart-cities-202605141010,https://smarticle.tech/ar/article/city-planning-and-infrastructure-transportation-zoning-and-smart-cities-202605141010,Cities,Introduction to Community Development,https://openlibrary.org/works/OL21260232W,"Introduction to Community Development. by Rhonda Phillips, Robert H. Pittman. (2009). — Routledge. ISBN: 9781134482320",Introduction to Community Development. بقلم Rhonda Phillips، Robert H. Pittman. (2009). — Routledge. ردمك: 9781134482320
"City Planning and Infrastructure: Transportation, Zoning, and Smart Cities",تخطيط المدن والبنية التحتية: النقل، التخطيط العمراني، والمدن الذكية.,https://smarticle.tech/en/article/city-planning-and-infrastructure-transportation-zoning-and-smart-cities-202605141010,https://smarticle.tech/ar/article/city-planning-and-infrastructure-transportation-zoning-and-smart-cities-202605141010,Cities,Algorithmic Urban Planning for Smart and Sustainable Development: Systematic Review of the Literature,https://doi.org/10.1016/j.scs.2023.104562,"Son, T.H., Weedon, Z., Yigitcanlar, T., Sanchez, T., Corchado, J., Mehmood, R. ""Algorithmic Urban Planning for Smart and Sustainable Development: Systematic Review of the Literature"". SCS, 2023.","سون، ت. ه.، ويدون، ز.، يigitجانلار، ت.، سانشيز، ت.، كورتشادو، ج.، مهمود، ر. ""التخطيط الحضري الخوارزمي للتنمية الذكية والمستدامة: مراجعة منهجية للأدب"". إس.سي.إس، 2023."
"City Planning and Infrastructure: Transportation, Zoning, and Smart Cities",تخطيط المدن والبنية التحتية: النقل، التخطيط العمراني، والمدن الذكية.,https://smarticle.tech/en/article/city-planning-and-infrastructure-transportation-zoning-and-smart-cities-202605141010,https://smarticle.tech/ar/article/city-planning-and-infrastructure-transportation-zoning-and-smart-cities-202605141010,Cities,Integrating Artificial Intelligence and Environmental Science for Sustainable Urban Planning,https://doi.org/10.34306/itsdi.v5i2.666,"Muhammad Rehan Anwar, Lintang Dwi Sakti. ""Integrating Artificial Intelligence and Environmental Science for Sustainable Urban Planning"". semantic_scholar_foundational, 2024.","محمد ريحان أنور، لينتانغ دوي ساكتي. ""دمج الذكاء الاصطناعي والعلوم البيئية للتخطيط الحضري المستدام"". semantic_scholar_foundational، 2024."
"City Planning and Infrastructure: Transportation, Zoning, and Smart Cities",تخطيط المدن والبنية التحتية: النقل، التخطيط العمراني، والمدن الذكية.,https://smarticle.tech/en/article/city-planning-and-infrastructure-transportation-zoning-and-smart-cities-202605141010,https://smarticle.tech/ar/article/city-planning-and-infrastructure-transportation-zoning-and-smart-cities-202605141010,Cities,Urbanization and Land Use Planning for Achieving the Sustainable Development Goals (SDGs): A Case Study of Greece,https://doi.org/10.3390/urbansci7020043,"Kalfas, D., Kalogiannidis, S., Chatzitheodoridis, F., Toska, E. ""Urbanization and Land Use Planning for Achieving the Sustainable Development Goals (SDGs): A Case Study of Greece"". Urban Sci, 2023.","كالفاس، د.، كالوجيانيديس، س.، تشاتزيثيودوريديس، ف.، توسكا، إ. ""التحضر واستخدام الأراضي في تحقيق أهداف التنمية المستدامة (SDGs): دراسة حالة لليونان"". Urban Sci، 2023."
"City Planning and Infrastructure: Transportation, Zoning, and Smart Cities",تخطيط المدن والبنية التحتية: النقل، التخطيط العمراني، والمدن الذكية.,https://smarticle.tech/en/article/city-planning-and-infrastructure-transportation-zoning-and-smart-cities-202605141010,https://smarticle.tech/ar/article/city-planning-and-infrastructure-transportation-zoning-and-smart-cities-202605141010,Cities,Protected Areas in a neoliberal world and the role of tourism in supporting conservation and sustainable development: an assessment of strategic plann,https://doi.org/10.1080/09669582.2017.1377432,"Job, H., Becken, S., Lane, B. ""Protected Areas in a neoliberal world and the role of tourism in supporting conservation and sustainable development: an assessment of strategic planning, zoning, impact monitoring, and tourism management at natural World Heritage Sites"". Journal of Sustainable Tourism, 2017.","جوب، ه.، بيكين، س.، لين، ب. ""المناطق المحمية في عالم النيوليبرالية ودور السياحة في دعم الحفظ والتنمية المستدامة: تقييم للتخطيط الاستراتيجي، والتقسيم، ورصد الأثر، وإدارة السياحة في مواقع التراث العالمي الطبيعي"". مجلة السياحة المستدامة، 2017."
"Global Megacities: Challenges of Density, Governance, and Sustainability",المدن العملاقة العالمية: تحديات الكثافة والحكم والاستدامة.,https://smarticle.tech/en/article/global-megacities-challenges-of-density-governance-and-sustainability-202605141018,https://smarticle.tech/ar/article/global-megacities-challenges-of-density-governance-and-sustainability-202605141018,Cities,Alice's Adventures in Wonderland,https://archive.org/details/alicesadventures0000unse_v7d2,Alice's Adventures in Wonderland. by Lewis Carroll. (1865). — Unknown. ISBN: 9783741205101,Alice's Adventures in Wonderland. بقلم Lewis Carroll. (1865). — Unknown. ردمك: 9783741205101
"Global Megacities: Challenges of Density, Governance, and Sustainability",المدن العملاقة العالمية: تحديات الكثافة والحكم والاستدامة.,https://smarticle.tech/en/article/global-megacities-challenges-of-density-governance-and-sustainability-202605141018,https://smarticle.tech/ar/article/global-megacities-challenges-of-density-governance-and-sustainability-202605141018,Cities,The Picture of Dorian Gray,https://archive.org/details/pictureofdoriang00wild_5,The Picture of Dorian Gray. by Oscar Wilde. (1890). — Costa Books. ISBN: 1986907732,The Picture of Dorian Gray. بقلم Oscar Wilde. (1890). — Costa Books. ردمك: 1986907732
"Global Megacities: Challenges of Density, Governance, and Sustainability",المدن العملاقة العالمية: تحديات الكثافة والحكم والاستدامة.,https://smarticle.tech/en/article/global-megacities-challenges-of-density-governance-and-sustainability-202605141018,https://smarticle.tech/ar/article/global-megacities-challenges-of-density-governance-and-sustainability-202605141018,Cities,The Great Gatsby,https://archive.org/details/in.ernet.dli.2015.184960,The Great Gatsby. by F. Scott Fitzgerald. (1920). — Collier Books. ISBN: 9798420023068,The Great Gatsby. بقلم F. Scott Fitzgerald. (1920). — Collier Books. ردمك: 9798420023068
"Global Megacities: Challenges of Density, Governance, and Sustainability",المدن العملاقة العالمية: تحديات الكثافة والحكم والاستدامة.,https://smarticle.tech/en/article/global-megacities-challenges-of-density-governance-and-sustainability-202605141018,https://smarticle.tech/ar/article/global-megacities-challenges-of-density-governance-and-sustainability-202605141018,Cities,Dubliners,https://archive.org/details/dubliners02814gut,"Dubliners. by James Joyce. (1914). — O'Brien Press, Limited, The. ISBN: 9780857864161","Dubliners. بقلم James Joyce. (1914). — O'Brien Press, Limited, The. ردمك: 9780857864161"
"Global Megacities: Challenges of Density, Governance, and Sustainability",المدن العملاقة العالمية: تحديات الكثافة والحكم والاستدامة.,https://smarticle.tech/en/article/global-megacities-challenges-of-density-governance-and-sustainability-202605141018,https://smarticle.tech/ar/article/global-megacities-challenges-of-density-governance-and-sustainability-202605141018,Cities,The Canterbury Tales,https://archive.org/details/cu31924030286466,"The Canterbury Tales. by Geoffrey Chaucer, John E. Cunningham, Peter Ackroyd. (1478). — Clar. Press. ISBN: 9781461031840",The Canterbury Tales. بقلم Geoffrey Chaucer، John E. Cunningham، Peter Ackroyd. (1478). — Clar. Press. ردمك: 9781461031840
"Global Megacities: Challenges of Density, Governance, and Sustainability",المدن العملاقة العالمية: تحديات الكثافة والحكم والاستدامة.,https://smarticle.tech/en/article/global-megacities-challenges-of-density-governance-and-sustainability-202605141018,https://smarticle.tech/ar/article/global-megacities-challenges-of-density-governance-and-sustainability-202605141018,Cities,Troilus and Cressida,https://archive.org/details/bwb_S0-AVY-819,Troilus and Cressida. by William Shakespeare. (1609). — Dtv. ISBN: 9798412794648,Troilus and Cressida. بقلم William Shakespeare. (1609). — Dtv. ردمك: 9798412794648
"Global Megacities: Challenges of Density, Governance, and Sustainability",المدن العملاقة العالمية: تحديات الكثافة والحكم والاستدامة.,https://smarticle.tech/en/article/global-megacities-challenges-of-density-governance-and-sustainability-202605141018,https://smarticle.tech/ar/article/global-megacities-challenges-of-density-governance-and-sustainability-202605141018,Cities,Mega-City Region Development in China,https://openlibrary.org/works/OL21710431W,"Mega-City Region Development in China. by Anthony G. O. Yeh, George C. S. Lin, Fiona F. Yang. (2020). — Taylor & Francis Group. ISBN: 9780429555060",Mega-City Region Development in China. بقلم Anthony G. O. Yeh، George C. S. Lin، Fiona F. Yang. (2020). — Taylor & Francis Group. ردمك: 9780429555060
"Global Megacities: Challenges of Density, Governance, and Sustainability",المدن العملاقة العالمية: تحديات الكثافة والحكم والاستدامة.,https://smarticle.tech/en/article/global-megacities-challenges-of-density-governance-and-sustainability-202605141018,https://smarticle.tech/ar/article/global-megacities-challenges-of-density-governance-and-sustainability-202605141018,Cities,Flood insurance study,https://openlibrary.org/works/OL6779776W,"Flood insurance study. by United States. Federal Insurance Administration.. (1977). — Federal Emergency Management Agency, Federal Insufrance Administration","Flood insurance study. بقلم United States. Federal Insurance Administration.. (1977). — Federal Emergency Management Agency, Federal Insufrance Administration"
"Global Megacities: Challenges of Density, Governance, and Sustainability",المدن العملاقة العالمية: تحديات الكثافة والحكم والاستدامة.,https://smarticle.tech/en/article/global-megacities-challenges-of-density-governance-and-sustainability-202605141018,https://smarticle.tech/ar/article/global-megacities-challenges-of-density-governance-and-sustainability-202605141018,Cities,"Census of Canada, 1971",https://openlibrary.org/works/OL7027941W,"Census of Canada, 1971. by Statistics Canada. Census Division.","Census of Canada, 1971. بقلم Statistics Canada. Census Division."
"Global Megacities: Challenges of Density, Governance, and Sustainability",المدن العملاقة العالمية: تحديات الكثافة والحكم والاستدامة.,https://smarticle.tech/en/article/global-megacities-challenges-of-density-governance-and-sustainability-202605141018,https://smarticle.tech/ar/article/global-megacities-challenges-of-density-governance-and-sustainability-202605141018,Cities,Hubert Blanz,https://openlibrary.org/works/OL32030868W,Hubert Blanz. by Hubert Blanz. (2021). — Verlag für moderne Kunst. ISBN: 9783903572096,Hubert Blanz. بقلم Hubert Blanz. (2021). — Verlag für moderne Kunst. ردمك: 9783903572096
Hydrology and River Basin Systems: The Water Cycle and Catchment Dynamics,الهيدرولوجيا وأنظمة أحواض الأنهار: دورة المياه وديناميكيات الحوض.,https://smarticle.tech/en/article/hydrology-and-river-basin-systems-the-water-cycle-and-catchment-dynamics-202605141026,https://smarticle.tech/ar/article/hydrology-and-river-basin-systems-the-water-cycle-and-catchment-dynamics-202605141026,Rivers,Introduction to hydrology,https://archive.org/details/introductiontohy00vies,"Introduction to hydrology. by Warren Viessman, Gary L. Lewis. (1972). — Harper & Row. ISBN: 067399337X",Introduction to hydrology. بقلم Warren Viessman، Gary L. Lewis. (1972). — Harper & Row. ردمك: 067399337X
Hydrology and River Basin Systems: The Water Cycle and Catchment Dynamics,الهيدرولوجيا وأنظمة أحواض الأنهار: دورة المياه وديناميكيات الحوض.,https://smarticle.tech/en/article/hydrology-and-river-basin-systems-the-water-cycle-and-catchment-dynamics-202605141026,https://smarticle.tech/ar/article/hydrology-and-river-basin-systems-the-water-cycle-and-catchment-dynamics-202605141026,Rivers,Fundamentals of hydrology,https://openlibrary.org/works/OL18735642W,Fundamentals of hydrology. by Tim Davie. (2008). — Routledge. ISBN: 9781134147878,Fundamentals of hydrology. بقلم Tim Davie. (2008). — Routledge. ردمك: 9781134147878
