Academic Concept,Concept URL,Subcategory,Reference Title,Reference URL,Citation
The American Independence Movement and the Birth of Constitutional Democracy,https://smarticle.tech/en/article/the-american-independence-movement-and-the-birth-of-constitutional-democrac-202605150640,History of Nations,The Autobiography of Benjamin Franklin,https://archive.org/details/autobiographyofb0000fran_s6g2,The Autobiography of Benjamin Franklin. by Benjamin Franklin. (1791). — Printed for Cushing and Carlton. ISBN: 1534829741
The American Independence Movement and the Birth of Constitutional Democracy,https://smarticle.tech/en/article/the-american-independence-movement-and-the-birth-of-constitutional-democrac-202605150640,History of Nations,Common Sense,https://archive.org/details/commonsense50pain,"Common Sense. by Thomas Paine, Thomas Paine. (1776). — Printed by W. T. Sherwin. ISBN: 9781703601732"
The American Independence Movement and the Birth of Constitutional Democracy,https://smarticle.tech/en/article/the-american-independence-movement-and-the-birth-of-constitutional-democrac-202605150640,History of Nations,The Constitution of the United States and related documents,https://archive.org/details/constitutionofun00unitrich,The Constitution of the United States and related documents. by United States. (1787). — (Printed by Dunlap & Claypoole.). ISBN: 0760700761
The American Independence Movement and the Birth of Constitutional Democracy,https://smarticle.tech/en/article/the-american-independence-movement-and-the-birth-of-constitutional-democrac-202605150640,History of Nations,The American Revolution,https://archive.org/details/americanrevoluti1908trev,"The American Revolution. by George Otto Trevelyan. (1899). — Longmans, Green, and Co.. ISBN: 0548765731"
The American Independence Movement and the Birth of Constitutional Democracy,https://smarticle.tech/en/article/the-american-independence-movement-and-the-birth-of-constitutional-democrac-202605150640,History of Nations,Third Congress of the United States,https://openlibrary.org/works/OL76219W,Third Congress of the United States. by United States. (1793). — Printed by Francis Childs
The American Independence Movement and the Birth of Constitutional Democracy,https://smarticle.tech/en/article/the-american-independence-movement-and-the-birth-of-constitutional-democrac-202605150640,History of Nations,"Oration on the absolute necessity of union, and the folly and madness of disunion, delivered fourth of July, 1809",https://openlibrary.org/works/OL32858020W,"Oration on the absolute necessity of union, and the folly and madness of disunion, delivered fourth of July, 1809. by Thomas Smith Grimké. (1829). — [publisher not identified]"
The American Independence Movement and the Birth of Constitutional Democracy,https://smarticle.tech/en/article/the-american-independence-movement-and-the-birth-of-constitutional-democrac-202605150640,History of Nations,Constitutionalism and antiquity transformation,https://doi.org/10.1080/23801883.2018.1527516,"P. Springborg. ""Constitutionalism and antiquity transformation"". semantic_scholar_foundational, 2018."
The American Independence Movement and the Birth of Constitutional Democracy,https://smarticle.tech/en/article/the-american-independence-movement-and-the-birth-of-constitutional-democrac-202605150640,History of Nations,Sieyès versus Bicameralism,https://doi.org/10.1017/S0034670518001201,"Rubinelli, Lucia. ""Sieyès versus Bicameralism"". *Representative Theory*, 2018."
The Formation of Modern European Nation-States,https://smarticle.tech/en/article/the-formation-of-modern-european-nation-states-202605181027,History of Nations,The Prince,https://archive.org/details/machiavelli00machuoft,The Prince. by Niccolò Machiavelli. (1515). — 1st World Library - Literary Society. ISBN: 9781582873268
The Formation of Modern European Nation-States,https://smarticle.tech/en/article/the-formation-of-modern-european-nation-states-202605181027,History of Nations,Implementation of the Helsinki accords,https://archive.org/details/implementationof1103unit,Implementation of the Helsinki accords. by United States. Congress. Commission on Security and Cooperation in Europe. (1982). — U.S. G.P.O. ISBN: 0160355605
The Formation of Modern European Nation-States,https://smarticle.tech/en/article/the-formation-of-modern-european-nation-states-202605181027,History of Nations,The Ottoman Origins of Kemalist Nationalism: Namik Kemal to Mustafa Kemal,https://doi.org/10.1177/026569149302300201,"Selim Deringil. ""The Ottoman Origins of Kemalist Nationalism: Namik Kemal to Mustafa Kemal"". crossref, 1993."
Post-Colonial African Nations: State-Building and Political Challenges,https://smarticle.tech/en/article/post-colonial-african-nations-state-building-and-political-challenges-202605181037,History of Nations,African Frontiers,https://openlibrary.org/works/OL21277014W,"African Frontiers. by Tanya Lyons, John Lahai. (2016). — Routledge, Chapman & Hall, Incorporated. ISBN: 9781317184300"
Post-Colonial African Nations: State-Building and Political Challenges,https://smarticle.tech/en/article/post-colonial-african-nations-state-building-and-political-challenges-202605181037,History of Nations,The military and politics in Africa,https://openlibrary.org/works/OL18857703W,"The military and politics in Africa. by George Klay Kieh, Pita Ogaba Agbese. (2004). — Ashgate Publishing. ISBN: 9780754618768"
Post-Colonial African Nations: State-Building and Political Challenges,https://smarticle.tech/en/article/post-colonial-african-nations-state-building-and-political-challenges-202605181037,History of Nations,U.S. policy in postcolonial Africa,https://openlibrary.org/works/OL1915800W,U.S. policy in postcolonial Africa. by Festus Ugboaja Ohaegbulam. (2004). — Peter Lang Publishing. ISBN: 9780820470917
Post-Colonial African Nations: State-Building and Political Challenges,https://smarticle.tech/en/article/post-colonial-african-nations-state-building-and-political-challenges-202605181037,History of Nations,Mozambique and the construction of the new African state,https://archive.org/details/mozambiqueconstr0000alde,Mozambique and the construction of the new African state. by Chris Alden. (2001). — Palgrave Macmillan. ISBN: 9780333732304
Post-Colonial African Nations: State-Building and Political Challenges,https://smarticle.tech/en/article/post-colonial-african-nations-state-building-and-political-challenges-202605181037,History of Nations,Sources of Conflict in the Post Colonial African State,https://openlibrary.org/works/OL21543548W,Sources of Conflict in the Post Colonial African State. by Ademola Araoye. (2014). — Africa World Press. ISBN: 1592219756
Post-Colonial African Nations: State-Building and Political Challenges,https://smarticle.tech/en/article/post-colonial-african-nations-state-building-and-political-challenges-202605181037,History of Nations,Empire state-building,https://archive.org/details/empirestatebuild0000lewi,Empire state-building. by Joanna Lewis. (2000). — Ohio University Press. ISBN: 9780821413982
Post-Colonial African Nations: State-Building and Political Challenges,https://smarticle.tech/en/article/post-colonial-african-nations-state-building-and-political-challenges-202605181037,History of Nations,From intra-state war to durable peace,https://openlibrary.org/works/OL40362432W,From intra-state war to durable peace. by Thomas Ohlson. (2012). — Republic of Letters. ISBN: 9089790462
Post-Colonial African Nations: State-Building and Political Challenges,https://smarticle.tech/en/article/post-colonial-african-nations-state-building-and-political-challenges-202605181037,History of Nations,"Douglas A. Yates, The Rentier State in Africa: oil rent dependency and neocolonialism in the Republic of Gabon. Trenton NJ: Africa World Press, 1996,",https://doi.org/10.2307/1161572,"Florence Bernault. ""Douglas A. Yates, The Rentier State in Africa: oil rent dependency and neocolonialism in the Republic of Gabon. Trenton NJ: Africa World Press, 1996, 249 pp., £12.99, ISBN 0 86543 521 9 paperback."". crossref, 2001."
Alexander the Great: Military Genius and Hellenistic Legacy,https://smarticle.tech/en/article/alexander-the-great-military-genius-and-hellenistic-legacy-202605181046,Historical Figures,Pride and Prejudice,https://archive.org/details/bwb_KS-179-237,"Pride and Prejudice. by Jane Austen. (1813). — THOMAS NELSON & SONS, LTD. ISBN: 802680676X"
Alexander the Great: Military Genius and Hellenistic Legacy,https://smarticle.tech/en/article/alexander-the-great-military-genius-and-hellenistic-legacy-202605181046,Historical Figures,The Art of War,https://archive.org/details/artofwaroldestmi00suntuoft,"The Art of War. by 孙武 (Sun Tzu), Stephen F. Kaufman, Lionel Giles. (1900). — Karbon Kitaplar. ISBN: 9781648210136"
Alexander the Great: Military Genius and Hellenistic Legacy,https://smarticle.tech/en/article/alexander-the-great-military-genius-and-hellenistic-legacy-202605181046,Historical Figures,Tao te Ching,https://archive.org/details/sayingsoflaotzu00laoz,Tao te Ching. by 老子. (1842). — David McKay. ISBN: 9781477611067
Alexander the Great: Military Genius and Hellenistic Legacy,https://smarticle.tech/en/article/alexander-the-great-military-genius-and-hellenistic-legacy-202605181046,Historical Figures,Bible,https://archive.org/details/holybiblesoarran01unse,Bible. by Bible. (1200). — COLLINS. ISBN: 9780340863664
Alexander the Great: Military Genius and Hellenistic Legacy,https://smarticle.tech/en/article/alexander-the-great-military-genius-and-hellenistic-legacy-202605181046,Historical Figures,Ἰλιάς,https://archive.org/details/iliadofhomerdone00home,Ἰλιάς. by Όμηρος. (1505). — e typographeo Clarendoniano. ISBN: 9780856686283
Julius Caesar: Political Power and the End of the Roman Republic,https://smarticle.tech/en/article/julius-caesar-political-power-and-the-end-of-the-roman-republic-202605181058,Historical Figures,De bello Gallico,https://archive.org/details/MemoiresVanDeGallischeOorlog,De bello Gallico. by Gaius Julius Caesar. (1802). — Eldredge & Borther. ISBN: 9780736604666
Julius Caesar: Political Power and the End of the Roman Republic,https://smarticle.tech/en/article/julius-caesar-political-power-and-the-end-of-the-roman-republic-202605181058,Historical Figures,Ab urbe condita,https://archive.org/details/romanehistorie00livy,Ab urbe condita. by Titus Livius. (1481). — Bangs Brothers. ISBN: 0865164509
Julius Caesar: Political Power and the End of the Roman Republic,https://smarticle.tech/en/article/julius-caesar-political-power-and-the-end-of-the-roman-republic-202605181058,Historical Figures,De vita Caesarum,https://archive.org/details/historyoftwelvec01suetuoft,De vita Caesarum. by Suetonius. (1470). — Modern Library. ISBN: 9781414284057
Julius Caesar: Political Power and the End of the Roman Republic,https://smarticle.tech/en/article/julius-caesar-political-power-and-the-end-of-the-roman-republic-202605181058,Historical Figures,Roman history,https://archive.org/details/commentaryonfift00cassuoft,Roman history. by Cassius Dio Cocceianus. (1519). — W. Heinemann. ISBN: 0665728557
Julius Caesar: Political Power and the End of the Roman Republic,https://smarticle.tech/en/article/julius-caesar-political-power-and-the-end-of-the-roman-republic-202605181058,Historical Figures,Lives,https://archive.org/details/plutarchslivestr02plut2,Lives. by Plutarch. (1564). — Sterling Publishing. ISBN: 0674994728
Julius Caesar: Political Power and the End of the Roman Republic,https://smarticle.tech/en/article/julius-caesar-political-power-and-the-end-of-the-roman-republic-202605181058,Historical Figures,C. Iulii Caesaris Commentarii de bello gallico,https://archive.org/details/firstsixbooksofc00caesuoft,"C. Iulii Caesaris Commentarii de bello gallico. by Gaius Julius Caesar, Marieluise Deißmann. (1570). — Universiteit van Suid-Afrika. ISBN: 9780665547485"
Julius Caesar: Political Power and the End of the Roman Republic,https://smarticle.tech/en/article/julius-caesar-political-power-and-the-end-of-the-roman-republic-202605181058,Historical Figures,Römische Geschichte,https://archive.org/details/romischegeschich03momm,"Römische Geschichte. by Theodor Mommsen, Heinrich Kiepert. (1854). — E.P. Dutton. ISBN: 9781414273167"
Julius Caesar: Political Power and the End of the Roman Republic,https://smarticle.tech/en/article/julius-caesar-political-power-and-the-end-of-the-roman-republic-202605181058,Historical Figures,Julius Caesar and the Transformation of the Roman Republic,https://doi.org/10.4324/9781315746173,"Stevenson, Tom. ""Julius Caesar and the Transformation of the Roman Republic"". crossref, 2014."
Julius Caesar: Political Power and the End of the Roman Republic,https://smarticle.tech/en/article/julius-caesar-political-power-and-the-end-of-the-roman-republic-202605181058,Historical Figures,"Julius Caesar , factions and the end of the Roman republic",https://doi.org/10.5040/9781350174016.ch-004,"Rosenstein, N. ""Julius Caesar, factions and the end of the Roman republic"". *Crossref*, 2022."
Julius Caesar: Political Power and the End of the Roman Republic,https://smarticle.tech/en/article/julius-caesar-political-power-and-the-end-of-the-roman-republic-202605181058,Historical Figures,New Directions: The Death of the Roman Republic: Julius Caesar and Cicero,https://doi.org/10.5040/9781474220415.ch-007,"Warren Chernaik. ""New Directions: The Death of the Roman Republic: Julius Caesar and Cicero"". crossref, 2016."
"Confucius: Philosophy, Ethics, and Influence on East Asian Civilization",https://smarticle.tech/en/article/confucius-philosophy-ethics-and-influence-on-east-asian-civilization-202605181107,Historical Figures,Lun yu,https://archive.org/details/analectsofconfuc00confrich,Lun yu. by Confucius. (1750). — New Directions Pub. Cor.]. ISBN: 9781884129124
"Confucius: Philosophy, Ethics, and Influence on East Asian Civilization",https://smarticle.tech/en/article/confucius-philosophy-ethics-and-influence-on-east-asian-civilization-202605181107,Historical Figures,Meng-tzu,https://archive.org/details/mencius0000menc_b3n4,Meng-tzu. by Mencius. (1932). — Sŏul Taehakkyo Chʻulpʻanbu. ISBN: 9781887178624
"Confucius: Philosophy, Ethics, and Influence on East Asian Civilization",https://smarticle.tech/en/article/confucius-philosophy-ethics-and-influence-on-east-asian-civilization-202605181107,Historical Figures,Lunyu,https://archive.org/details/wisdomofconfuciu00conf,Lunyu. by Confucius. (1904). — Chinese Univ Pr. ISBN: 9781887178631
"Confucius: Philosophy, Ethics, and Influence on East Asian Civilization",https://smarticle.tech/en/article/confucius-philosophy-ethics-and-influence-on-east-asian-civilization-202605181107,Historical Figures,Confucian analects,https://archive.org/details/confuciananalect00conf,Confucian analects. by Confucius. (1895). — P. Owen. ISBN: 0844600679
"Confucius: Philosophy, Ethics, and Influence on East Asian Civilization",https://smarticle.tech/en/article/confucius-philosophy-ethics-and-influence-on-east-asian-civilization-202605181107,Historical Figures,20 shi ji ru xue yan jiu da xi,https://openlibrary.org/works/OL18844222W,"20 shi ji ru xue yan jiu da xi. by Minggui Tang, Zhongwen Han, Jingming Li. (2003). — Zhonghua shu ju. ISBN: 7101036872"
"Confucius: Philosophy, Ethics, and Influence on East Asian Civilization",https://smarticle.tech/en/article/confucius-philosophy-ethics-and-influence-on-east-asian-civilization-202605181107,Historical Figures,The Confucian analects,https://openlibrary.org/works/OL38590595W,"The Confucian analects. by Confucius. (1895). — G. Routledge and sons, ltd."
"Confucius: Philosophy, Ethics, and Influence on East Asian Civilization",https://smarticle.tech/en/article/confucius-philosophy-ethics-and-influence-on-east-asian-civilization-202605181107,Historical Figures,Tongbuk Asia Yugyo ui chongtong kwa hyondae,https://openlibrary.org/works/OL13234580W,"Tongbuk Asia Yugyo ui chongtong kwa hyondae. by won-yol Kim, Wŏn-yŏl Kim. (2007). — Hanguk Haksul Chongbo.. ISBN: 9788953475298"
"Confucius: Philosophy, Ethics, and Influence on East Asian Civilization",https://smarticle.tech/en/article/confucius-philosophy-ethics-and-influence-on-east-asian-civilization-202605181107,Historical Figures,"Tong Asia wa kŭndae, yŏsŏng ŭi palgyŏn",https://openlibrary.org/works/OL18420467W,"Tong Asia wa kŭndae, yŏsŏng ŭi palgyŏn. by Chae-gyo Chin. (2004). — Chʻŏngŏram Midiŏ. ISBN: 8989722381"
"Confucius: Philosophy, Ethics, and Influence on East Asian Civilization",https://smarticle.tech/en/article/confucius-philosophy-ethics-and-influence-on-east-asian-civilization-202605181107,Historical Figures,Yugyojŏk sahoehwa,https://openlibrary.org/works/OL13839540W,Yugyojŏk sahoehwa. by Ha-bae Yi. (2009). — Simsan Chʻulpʻansa. ISBN: 9788989721833
"Confucius: Philosophy, Ethics, and Influence on East Asian Civilization",https://smarticle.tech/en/article/confucius-philosophy-ethics-and-influence-on-east-asian-civilization-202605181107,Historical Figures,Kukka hyŏksin ŭl wihan sirhakchŏk mongmin sasang,https://openlibrary.org/works/OL18717719W,Kukka hyŏksin ŭl wihan sirhakchŏk mongmin sasang. by Han-gyu Chʻoe. (2008). — Hanʼguk Haksul Chŏngbo. ISBN: 8953484286
"The Crusades: Religious Motivation, Military Campaigns, and Cultural Exchange",https://smarticle.tech/en/article/the-crusades-religious-motivation-military-campaigns-and-cultural-exchange-202605181117,Battles & Events,Bible,https://archive.org/details/holybiblesoarran01unse,Bible. by Bible. (1200). — E.F. Backus. ISBN: 0564069019
"The Crusades: Religious Motivation, Military Campaigns, and Cultural Exchange",https://smarticle.tech/en/article/the-crusades-religious-motivation-military-campaigns-and-cultural-exchange-202605181117,Battles & Events,Godfrey of Bulloigne,https://archive.org/details/jerusalemoftorqu00tassiala,"Godfrey of Bulloigne. by Torquato Tasso, Marzio Pieri. (1581). — Didot. ISBN: 9780548276563"
"The Crusades: Religious Motivation, Military Campaigns, and Cultural Exchange",https://smarticle.tech/en/article/the-crusades-religious-motivation-military-campaigns-and-cultural-exchange-202605181117,Battles & Events,The History of the Crusades (vol. 2 of 3),https://www.gutenberg.org/ebooks/49118,"The History of the Crusades (vol. 2 of 3). by Michaud, J. Fr. (Joseph Fr.). — Project Gutenberg"
"The Crusades: Religious Motivation, Military Campaigns, and Cultural Exchange",https://smarticle.tech/en/article/the-crusades-religious-motivation-military-campaigns-and-cultural-exchange-202605181117,Battles & Events,The History of the Crusades (vol. 3 of 3),https://www.gutenberg.org/ebooks/49167,"The History of the Crusades (vol. 3 of 3). by Michaud, J. Fr. (Joseph Fr.). — Project Gutenberg"
"The Crusades: Religious Motivation, Military Campaigns, and Cultural Exchange",https://smarticle.tech/en/article/the-crusades-religious-motivation-military-campaigns-and-cultural-exchange-202605181117,Battles & Events,The geographical lore of the time of the Crusades : $b A study in the history of medieval science and tradition in Western Europe,https://www.gutenberg.org/ebooks/78333,"The geographical lore of the time of the Crusades : $b A study in the history of medieval science and tradition in Western Europe. by Wright, John Kirtland. — Project Gutenberg"
"The Crusades: Religious Motivation, Military Campaigns, and Cultural Exchange",https://smarticle.tech/en/article/the-crusades-religious-motivation-military-campaigns-and-cultural-exchange-202605181117,Battles & Events,The History of the Crusades (vol. 1 of 3),https://www.gutenberg.org/ebooks/49104,"The History of the Crusades (vol. 1 of 3). by Michaud, J. Fr. (Joseph Fr.). — Project Gutenberg"
"The Crusades: Religious Motivation, Military Campaigns, and Cultural Exchange",https://smarticle.tech/en/article/the-crusades-religious-motivation-military-campaigns-and-cultural-exchange-202605181117,Battles & Events,The Crusades,https://doi.org/10.5040/9781472895233,"D. Closson. ""The Crusades"". semantic_scholar_foundational, 2021."
"The Crusades: Religious Motivation, Military Campaigns, and Cultural Exchange",https://smarticle.tech/en/article/the-crusades-religious-motivation-military-campaigns-and-cultural-exchange-202605181117,Battles & Events,"Bringing the Holy Land Home: The Crusades, Chertsey Abbey, and the Reconstruction of a Medieval Masterpiece",https://doi.org/10.1080/00681288.2023.2234742,"Bernstein, Meg. ""Bringing the Holy Land Home: The Crusades, Chertsey Abbey, and the Reconstruction of a Medieval Masterpiece"". *semantic_scholar_foundational*, 2023."
"The Crusades: Religious Motivation, Military Campaigns, and Cultural Exchange",https://smarticle.tech/en/article/the-crusades-religious-motivation-military-campaigns-and-cultural-exchange-202605181117,Battles & Events,The Concise History of the Crusades,https://doi.org/10.5040/9798881831271,"M. F. Thomas. ""The Concise History of the Crusades"". semantic_scholar_foundational, 2023."
The Battle of Waterloo and the End of the Napoleonic Era,https://smarticle.tech/en/article/the-battle-of-waterloo-and-the-end-of-the-napoleonic-era-202605181126,Battles & Events,War and Peace,https://archive.org/details/warpeace34tols_0,War and Peace. by Лев Толстой. (1864). — EDIMAT LIBROS. ISBN: 9782253088974
The Battle of Waterloo and the End of the Napoleonic Era,https://smarticle.tech/en/article/the-battle-of-waterloo-and-the-end-of-the-napoleonic-era-202605181126,Battles & Events,Vom Kriege,https://archive.org/details/vomkriegehinter00claugoog,Vom Kriege. by Carl von Clausewitz. (1835). — Koehler & Amelang. ISBN: 9789875020900
The Battle of Waterloo and the End of the Napoleonic Era,https://smarticle.tech/en/article/the-battle-of-waterloo-and-the-end-of-the-napoleonic-era-202605181126,Battles & Events,"The war drama of the Eagles : $b Napoleon's standard-bearers on the  battlefield in victory and defeat from Austerlitz to Waterloo, a record of hard f",https://www.gutenberg.org/ebooks/75293,"The war drama of the Eagles : $b Napoleon's standard-bearers on the  battlefield in victory and defeat from Austerlitz to Waterloo, a record of hard fighting, heroism, and adventure. by Fraser, Edward. — Project Gutenberg"
The Battle of Waterloo and the End of the Napoleonic Era,https://smarticle.tech/en/article/the-battle-of-waterloo-and-the-end-of-the-napoleonic-era-202605181126,Battles & Events,"A Week at Waterloo in 1815: Lady De Lancey's Narrative: Being an Account of How She Nursed Her Husband, Colonel Sir William Howe De Lancey, Quartermas",https://www.gutenberg.org/ebooks/31517,"A Week at Waterloo in 1815: Lady De Lancey's Narrative: Being an Account of How She Nursed Her Husband, Colonel Sir William Howe De Lancey, Quartermaster-General of the Army, Mortally Wounded in the Great Battle. by De Lancey, Magdalene, Lady. — Project Gutenberg"
The Battle of Waterloo and the End of the Napoleonic Era,https://smarticle.tech/en/article/the-battle-of-waterloo-and-the-end-of-the-napoleonic-era-202605181126,Battles & Events,The Battle of Wavre and Grouchy's Retreat: A study of an Obscure Part of the Waterloo Campaign,https://www.gutenberg.org/ebooks/58174,"The Battle of Wavre and Grouchy's Retreat: A study of an Obscure Part of the Waterloo Campaign. by Kelly, William Hyde. — Project Gutenberg"
The Battle of Waterloo and the End of the Napoleonic Era,https://smarticle.tech/en/article/the-battle-of-waterloo-and-the-end-of-the-napoleonic-era-202605181126,Battles & Events,"Commentaries on the Surgery of the War in Portugal, Spain, France, and the Netherlands: from the battle of Roliça, in 1808, to that of Waterloo, in 18",https://www.gutenberg.org/ebooks/65622,"Commentaries on the Surgery of the War in Portugal, Spain, France, and the Netherlands: from the battle of Roliça, in 1808, to that of Waterloo, in 1815; with additions relating to those in the Crimea in 1854-55, showing the improvements made during and since that period in the great art and science of surgery on all the subjects to which they relate.. by Guthrie, G. J. (George James). — Project Gutenberg"
The Battle of Waterloo and the End of the Napoleonic Era,https://smarticle.tech/en/article/the-battle-of-waterloo-and-the-end-of-the-napoleonic-era-202605181126,Battles & Events,The Prince,https://archive.org/details/machiavelli00machuoft,The Prince. by Niccolò Machiavelli. (1515). — Tantor Media Inc. ISBN: 0393962202
The Battle of Waterloo and the End of the Napoleonic Era,https://smarticle.tech/en/article/the-battle-of-waterloo-and-the-end-of-the-napoleonic-era-202605181126,Battles & Events,The battle: a new history of Waterloo,https://doi.org/10.5860/choice.43-5507,"Alexander, R. L. ""The Battle: A New History of Waterloo"". *Choice*, 2006."
The Battle of Waterloo and the End of the Napoleonic Era,https://smarticle.tech/en/article/the-battle-of-waterloo-and-the-end-of-the-napoleonic-era-202605181126,Battles & Events,"British Expeditionary Warfare and the Defeat of Napoleon, 1793-1815",https://doi.org/10.1515/9781782043188,"Sutcliffe, Robert K. ""British Expeditionary Warfare and the Defeat of Napoleon, 1793-1815"". *crossref*, 2016."
The Fall of Constantinople: End of the Byzantine Empire,https://smarticle.tech/en/article/the-fall-of-constantinople-end-of-the-byzantine-empire-202605181135,Battles & Events,History of the Decline and Fall of the Roman Empire Complete and Unabridged,https://archive.org/details/romanempire03gibbuoft,History of the Decline and Fall of the Roman Empire Complete and Unabridged. by Edward Gibbon. (1776). — Collier Books. ISBN: 9781853264993
The Fall of Constantinople: End of the Byzantine Empire,https://smarticle.tech/en/article/the-fall-of-constantinople-end-of-the-byzantine-empire-202605181135,Battles & Events,The history of the decline and fall of the Roman Empire,https://archive.org/details/historyofdecline0000edwa,The history of the decline and fall of the Roman Empire. by Edward Gibbon. (1928). — HardPess Publishing. ISBN: 0461839113
The Fall of Constantinople: End of the Byzantine Empire,https://smarticle.tech/en/article/the-fall-of-constantinople-end-of-the-byzantine-empire-202605181135,Battles & Events,The Alexiad,https://archive.org/details/alexiasemper00comnuoft,"The Alexiad. by Anna Comnena, Athanasios Kambylis, Diether Reinsch. (1610). — de Gruyter GmbH, Walter. ISBN: 9781774760727"
The Fall of Constantinople: End of the Byzantine Empire,https://smarticle.tech/en/article/the-fall-of-constantinople-end-of-the-byzantine-empire-202605181135,Battles & Events,History of the Wars,https://archive.org/details/b24750281_0001,"History of the Wars. by Procopius, Henry Dewing. (1531). — Izd-vo Akademii nauk SSSR. ISBN: 9781602064966"
The Fall of Constantinople: End of the Byzantine Empire,https://smarticle.tech/en/article/the-fall-of-constantinople-end-of-the-byzantine-empire-202605181135,Battles & Events,Epitomē historiōn,https://archive.org/details/iannoytoyznapae00canggoog,"Epitomē historiōn. by Zonaras, Joannes. (1868). — Institución Fernando el Católico. ISBN: 9780203882047"
The Fall of Constantinople: End of the Byzantine Empire,https://smarticle.tech/en/article/the-fall-of-constantinople-end-of-the-byzantine-empire-202605181135,Battles & Events,Les oracles de Léon le sage ; La bataiile de Varna ; La prise de Constantinople,https://openlibrary.org/works/OL44269269W,"Les oracles de Léon le sage ; La bataiile de Varna ; La prise de Constantinople. by Emile Legrand, Leo VI Emperor of the East, Paraspondylos Zotikos. (1875). — Maisonneuve"
政治革命下的教育變革：民國初期教育制度的再造（1912-1916） Educational Transformation During the Political Revolution: Restructuring the Education System in Early Republican China (1912-1916),https://smarticle.tech/en/article/1912-1916-educational-transformation-during-the-political-revolution-restru-202605251359,History of Nations,政治革命下的教育變革：民國初期教育制度的再造（1912-1916） Educational Transformation During the Political Revolution: Restructuring the Education System in Early Republican C,https://doi.org/10.6209/JORIES.202312_68(4).0003,"Chang, H.-C. ""Educational Transformation During the Political Revolution: Restructuring the Education System in Early Republican China (1912-1916)"". *Journal of Research in Education Sciences*, 2023."
政治革命下的教育變革：民國初期教育制度的再造（1912-1916） Educational Transformation During the Political Revolution: Restructuring the Education System in Early Republican China (1912-1916),https://smarticle.tech/en/article/1912-1916-educational-transformation-during-the-political-revolution-restru-202605251359,History of Nations,袁世凱政権期の教育部に関する研究,https://doi.org/10.6031/jacsi1994.10.135,"袁世凱政権期の教育部に関する研究""."
Gothic Crisis 378 AD: How Church Historians Shaped Rome's Fall,https://smarticle.tech/en/article/gothic-crisis-378-ad-how-church-historians-shaped-rome-s-fall-202605260649,Ancient Civilizations,Kryzys gocki z perspektywy historiografii kościelnej V stulecia,https://doi.org/10.4467/20844069PH.21.020.13857,"Kuczera, M. ""Kryzys gocki z perspektywy historiografii kościelnej V stulecia"". doaj, 2023."
Oradea 1944 Battle: Revised Romanian Officer Deaths and Horthyist Tactics,https://smarticle.tech/en/article/oradea-1944-battle-revised-romanian-officer-deaths-and-horthyist-tactics-202605260656,Battles & Events,"ANDREI SILVIU AND NICOLAE RAJKOVIČ, DEFENDERS OF THE CITY OF ORADIA, KILLED BY HUNGARIAN HORTYSTS ON 9 OCTOBER 1944",https://doi.org/10.56082/annalsarscihist.2023.1-2.62,"Andrei Silviu and Nicolae Rajkovič. ""ANDREI SILVIU AND NICOLAE RAJKOVIČ, DEFENDERS OF THE CITY OF ORADIA, KILLED BY HUNGARIAN HORTYSTS ON 9 OCTOBER 1944"". doaj, 2023."
Baybars Religious Political Fusion Model Mamluk Governance,https://smarticle.tech/en/article/baybars-religious-political-fusion-model-mamluk-governance-202605260706,Battles & Events,Mamluk leadership between religious and political arrangements under Sultan Baybars’ rule,https://doi.org/10.1080/23311983.2023.2188779,"Mamluk leadership between religious and political arrangements under Sultan Baybars’ rule. *doaj*, 2023."
Baybars Religious Political Fusion Model Mamluk Governance,https://smarticle.tech/en/article/baybars-religious-political-fusion-model-mamluk-governance-202605260706,Battles & Events,Religious Policy of the Mamluk Sultan Baybars (1260–1277 AC),https://doi.org/10.3390/rel14111384,"Religious Policy of the Mamluk Sultan Baybars (1260–1277 AC)""."
Baybars Religious Political Fusion Model Mamluk Governance,https://smarticle.tech/en/article/baybars-religious-political-fusion-model-mamluk-governance-202605260706,Battles & Events,Legitimizing the Mamluk Sultanate,https://doi.org/10.19233/AH.2025.02,"Legitimizing the Mamluk Sultanate""."
Baybars Religious Political Fusion Model Mamluk Governance,https://smarticle.tech/en/article/baybars-religious-political-fusion-model-mamluk-governance-202605260706,Battles & Events,A Mamluk Amir’s Mamluk History: Baybars al-Manṣūrī’s Zubdat al-Fikra,https://doi.org/10.1163/9789004476523_007,"A Mamluk Amir’s Mamluk History: Baybars al-Manṣūrī’s Zubdat al-Fikra""."
Baybars Religious Political Fusion Model Mamluk Governance,https://smarticle.tech/en/article/baybars-religious-political-fusion-model-mamluk-governance-202605260706,Battles & Events,"Anne F. Broadbridge. « Mamluk Legitimacy and Mongols: The Reigns of Baybars and Qalāwūn ». Mamluk Studies Review, 5, 2001, pp. 91-118",https://doi.org/10.4000/abstractairanica.34388,"Anne F. Broadbridge. ""Mamluk Legitimacy and Mongols: The Reigns of Baybars and Qalāwūn"". Mamluk Studies Review, 2001."
